Source,Title,Content,Section,URL,Date
La Jornada: Deportes,"Alcaraz da el triunfo decisivo para Europa, campeón de la Copa Laver",París. Europa conquistó ayer la Copa Laver de tenis ante el combinado del resto del mundo gracias a una victoria del español Carlos Alcaraz sobre Taylor Fritz en el último duelo de singles.,Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a11n2dep?partner=rss,23/09/2024
La Jornada: Deportes,Jefes continúan invictos; superan 22-17 a Halcones,Atlanta. Patrick Mahomes lanzó un par de pases de anotación y la defensiva de Kansas City realizó un par de defensas tardías para mantener a los Jefes invictos al vencer 22-17 a los Halcones de Atlanta.,Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a35n2dep?partner=rss,23/09/2024
La Jornada: Deportes,Tigres batallan para vencer al último lugar del torneo,"Tras un duelo que fue más complejo de lo esperado, Sebastián Córdova logró darle a Tigres el triunfo 1-0 sobre el sotanero Ciudad Juárez, en la jornada nueve del torneo Clausura 2024 de la Liga Mx. Con la victoria, los felinos escalaron al segundo puesto de la tabla general con 20 unidades, a dos puntos de diferencia del líder Cruz Azul.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a35n1dep?partner=rss,23/09/2024
La Jornada: Deportes,"Dallas, de la esperanza a la frustración","Lamar Jackson y Baltimore resistieron un intento de remontada de Dallas, que llegó tarde. Con dos anotaciones del estelar mariscal de campo, los Cuervos derrotaron 28-25 a los Vaqueros en un encuentro marcado por el suspenso de los minutos finales.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a11n1dep?partner=rss,23/09/2024
La Jornada: Deportes,Lando Norris supera a Verstappen en el Gran Premio de Singapur,"Singapur. Lando Norris sorteó un par de sustos con los muros al ganar con contundencia el Gran Premio de Singapur, aunque apenas pudo recortar siete puntos a la diferencia de Max Verstappen como líder del campeonato de la Fórmula Uno. El resultado para el mexicano Sergio Pérez fue completamente inesperado, al terminar en décimo lugar y con muchas dificultades para rebasar, con lo que se llevó el último punto que repartió esta carrera.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a12n1dep?partner=rss,23/09/2024
La Jornada: Deportes,Tercer cuadrangular  del mexicano Jonathan  Aranda con Tampa Bay,"St. Petersburgo., El mexicano Jonathan Aranda pegó cuadrangular por tercer partido consecutivo con los Rays de Tampa Bay, que vencieron 4-3 a los Azulejos y completaron una barrida en serie de tres juegos.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a12n2dep?partner=rss,23/09/2024
La Jornada: Deportes,Haaland marca su gol 100 en empate del City,"Erling Haaland marcó su gol 100 con el Manchester City. Para el delantero comparado con un androide, más que un número es historia pura. El noruego puso adelante a su equipo ante el Arsenal, que se quedó con 10 jugadores, pero también inspiró el empate 2-2 durante los últimos minutos, que John Stones se encargó de sentenciar.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a10n1dep?partner=rss,23/09/2024
La Jornada: Deportes,Alerta por lesión de Santi Giménez,"El delantero mexicano Santiago Giménez encendió las alarmas del Feyenoord tras salir de cambio en la primera mitad del encuentro en el que su equipo superó 2-0 al NAC Breda en la Liga de Países Bajos. El tricolor tuvo una aparente molestia muscular, que no le permitió abandonar el campo por su propio pie y fue sustituido.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a10n2dep?partner=rss,23/09/2024
La Jornada: Deportes,Marlene Santos Alejo: Balance de la jornada,"Por increíble que parezca,    los equipos millonetas y favoritos de la Liga Mx sufren hasta perder los estribos. América y Monterrey empatan a duras penas, mientras Cruz Azul gana por la mínima ventaja a unas Chivas que sólo consiguen sumar frente a los coleros… Pocas emociones regaló la fecha doble, en la que dieron la nota el quejoso André Jardine, timonel amarillo, e Ivar Sisniega, titular de la Federación Mexicana de Futbol, quien preocupado por las bajas entradas en Estados Unidos, pidió “transmitir mensajes positivos de apoyo a la selección”.",Deportes,https://www.jornada.com.mx/2024/09/23/opinion/a10o1dep?partner=rss,23/09/2024
La Jornada: Economía,"Afores ganan $ 8,359 mdp por gestionar ahorro de trabajadores","Las ganancias que obtuvieron las Administradoras de Fondos para el Retiro (Afore) en los primeros ocho meses de 2024 por cuidar los recursos pensionarios de millones de mexicanos aumentaron 32 por ciento de manera anual, con cifras al cierre de agosto pasado, revelan datos oficiales.",Economía,https://www.jornada.com.mx/2024/09/23/economia/021n1eco?partner=rss,23/09/2024
La Jornada: Economía,Enrique Galván Ochoa: Dinero,"La presidenta de la República    que tomará posesión el próximo martes, Claudia Sheinbaum Pardo, asistió al congreso nacional de Morena y dijo que no será un partido de Estado; habrá una distancia. Sin que nadie se lo pidiera abdicó al título de jefa de partido, quien ya es jefa de Gobierno, jefa de Estado y comandanta suprema de las fuerzas armadas. La organización guinda enarbolará la bandera de la 4T. Fue fundada por el presidente Andrés Manuel López Obrador. Ha anunciado mil veces que se retirará a su quinta de Palenque, donde, asegura, llevará una vida de aislamiento de la política y los políticos. Incluso no recibirá a amigos. Dos de su círculo más íntimo fueron elegidos para dirigir formalmente al partido: Luisa María Alcalde, como presidenta y Andrés Andy López Beltrán como secretario de Organización. Serán sus ojos y su voz.",Economía,https://www.jornada.com.mx/2024/09/23/opinion/006o1eco?partner=rss,23/09/2024
