Term 1,Term 2,Frequency of Bigram,Frequency of Context (Term 1),Conditional Probability
en,realidad,1,52,0.019230769230769232
realidad,es,1,1,1.0
solo,copiar,1,22,0.045454545454545456
copiar,diapositivas,1,1,1.0
diapositivas,jaja,1,3,0.3333333333333333
porque,agrego,1,28,0.03571428571428571
agrego,unas,1,1,1.0
unas,y,1,2,0.5
:3,buenas,1,34,0.029411764705882353
sip,☺,1,65,0.015384615384615385
mismas,jajaj,1,1,1.0
no,cambia,1,102,0.00980392156862745
de,verde,1,153,0.006535947712418301
verde,jajaj,1,1,1.0
<,jajajajjaa,1,501,0.001996007984031936
jajajajjaa,si,1,1,1.0
si,está,1,148,0.006756756756756757
porque,en,1,28,0.03571428571428571
en,si,1,52,0.019230769230769232
cambia,nada,1,1,1.0
las,mismas,1,29,0.034482758620689655
solo,cambias,1,22,0.045454545454545456
cambias,el,1,1,1.0
grupo,pero,1,7,0.14285714285714285
pero,las,1,58,0.017241379310344827
las,materias,1,29,0.034482758620689655
materias,son,1,1,1.0
son,las,1,5,0.2
y,sería,1,86,0.011627906976744186
la,31-33,1,88,0.011363636363636364
igual,es,1,13,0.07692307692307693
31-33,",",1,1,1.0
sip,es,1,65,0.015384615384615385
<,"https://web.seducoahuila.gob.mx/biblioweb/upload/abbott,%20edwin%20a.%20-%20planilandia.pdf",1,501,0.001996007984031936
"https://web.seducoahuila.gob.mx/biblioweb/upload/abbott,%20edwin%20a.%20-%20planilandia.pdf",>,1,1,1.0
el,3,1,75,0.013333333333333334
3,sería,1,7,0.14285714285714285
como,el,1,21,0.047619047619047616
el,software,1,75,0.013333333333333334
software,porque,1,1,1.0
los,usos,1,45,0.022222222222222223
usos,sería,1,1,1.0
sería,el,1,8,0.125
el,2,1,75,0.013333333333333334
2,que,1,7,0.14285714285714285
a,buscar,1,147,0.006802721088435374
buscar,>,1,1,1.0
está,medio,1,19,0.05263157894736842
raro,pero,1,5,0.2
y,yap,1,86,0.011627906976744186
70,>,1,1,1.0
y,70,1,86,0.011627906976744186
fue,lo,1,7,0.14285714285714285
",",hicimos,1,187,0.0053475935828877
hicimos,el,1,3,0.3333333333333333
ejercicio,que,1,5,0.2
dejó,de,1,3,0.3333333333333333
de,tarea,1,153,0.006535947712418301
tarea,y,1,1,1.0
esto,fue,1,2,0.5
que,apuntó,1,200,0.005
69,y,1,1,1.0
apuntó,>,1,1,1.0
también,dejo,1,9,0.1111111111111111
dejo,hacer,1,2,0.5
hacer,los,1,11,0.09090909090909091
ejercicios,de,1,4,0.25
las,diapositivas,1,29,0.034482758620689655
diapositivas,69,1,3,0.3333333333333333
duda,",",1,2,0.5
",",recuerdas,1,187,0.0053475935828877
recuerdas,como,1,2,0.5
de,todo,1,153,0.006535947712418301
que,llevamos,1,200,0.005
llevamos,del,1,1,1.0
ajá,es,1,2,0.5
que,algunos,1,200,0.005
algunos,se,1,1,1.0
se,la,1,42,0.023809523809523808
la,entregaron,1,88,0.011363636363636364
entregaron,y,1,1,1.0
y,otros,1,86,0.011627906976744186
otros,no,1,1,1.0
jaja,como,1,62,0.016129032258064516
como,yo,1,21,0.047619047619047616
y,como,1,86,0.011627906976744186
como,si,1,21,0.047619047619047616
nos,dijo,1,18,0.05555555555555555
dijo,algunas,1,8,0.125
algunas,cosas,1,2,0.5
todo,lo,1,8,0.125
pasada,de,1,1,1.0
como,dijo,1,21,0.047619047619047616
clase,pasada,1,3,0.3333333333333333
la,primera,1,88,0.011363636363636364
primera,que,1,1,1.0
que,vimos,1,200,0.005
vimos,>,1,3,0.3333333333333333
una,duda,1,6,0.16666666666666666
duda,jajaj,1,2,0.5
jajaj,",",1,26,0.038461538461538464
de,metodología,1,153,0.006535947712418301
metodología,dijo,1,1,1.0
dijo,algo,1,8,0.125
de,si,1,153,0.006535947712418301
si,debíamos,1,148,0.006756756756756757
debíamos,de,1,1,1.0
de,corregir,1,153,0.006535947712418301
corregir,lo,1,2,0.5
le,entregamos,1,27,0.037037037037037035
entregamos,la,1,1,1.0
cosas,no,1,3,0.3333333333333333
se,tenía,1,42,0.023809523809523808
corregir,o,1,2,0.5
más,seguro,1,13,0.07692307692307693
lo,platicamos,1,115,0.008695652173913044
platicamos,ya,1,1,1.0
ernesto,después,1,10,0.1
del,inglés,1,32,0.03125
inglés,>,1,1,1.0
porque,nou,1,28,0.03571428571428571
nou,jaja,1,1,1.0
jaja,la,1,62,0.016129032258064516
la,verdad,1,88,0.011363636363636364
verdad,ya,1,5,0.2
no,investigue,1,102,0.00980392156862745
investigue,nada,1,1,1.0
ya,mañana,1,87,0.011494252873563218
lo,vemos,1,115,0.008695652173913044
vemos,y,1,2,0.5
y,checamos,1,86,0.011627906976744186
checamos,bien,1,2,0.5
quieres,mañana,1,24,0.041666666666666664
yayaya,jajaja,1,2,0.5
o,yayaya,1,22,0.045454545454545456
empiece,a,1,1,1.0
seguro,es,1,2,0.5
ya,a,1,87,0.011494252873563218
ver,mañana,1,14,0.07142857142857142
mañana,que,1,15,0.06666666666666667
dice,>,1,6,0.16666666666666666
pues,que,1,35,0.02857142857142857
lo,empiece,1,115,0.008695652173913044
hacer,el,1,11,0.09090909090909091
ejercicio,>,1,5,0.2
el,fer,1,75,0.013333333333333334
fer,>,1,1,1.0
de,prueba,1,153,0.006535947712418301
prueba,y,1,1,1.0
y,entrenamiento,1,86,0.011627906976744186
entrenamiento,>,1,1,1.0
esto,ya,1,2,0.5
fue,la,1,7,0.14285714285714285
está,fue,1,19,0.05263157894736842
fácil,y,1,1,1.0
o,era,1,22,0.045454545454545456
más,información,1,13,0.07692307692307693
mira,pensé,1,5,0.2
pensé,en,1,6,0.16666666666666666
en,este,1,52,0.019230769230769232
este,:,1,7,0.14285714285714285
:, ,1,4,0.25
cómo,ves,1,5,0.2
le,dijiste,1,27,0.037037037037037035
dijiste,a,1,3,0.3333333333333333
ernesto,jajajaj,1,10,0.1
jajajaj,?,1,15,0.06666666666666667
no,entendí,1,102,0.00980392156862745
entendí,bien,1,1,1.0
bien,si,1,25,0.04
si,el,1,148,0.006756756756756757
tema,era,1,6,0.16666666666666666
se,delimitaba,1,42,0.023809523809523808
sacar,más,1,1,1.0
pudiéramos,sacar,1,1,1.0
que,pudiéramos,1,200,0.005
que,habías,1,200,0.005
el,primerito,1,75,0.013333333333333334
primerito,jajaja,1,1,1.0
rayos,jajaja,1,5,0.2
",",vava,1,187,0.0053475935828877
",",cuál,1,187,0.0053475935828877
cuál,dijiste,1,1,1.0
tema,que,1,6,0.16666666666666666
habías,pensado,1,4,0.25
del,que,1,32,0.03125
pensado,jaja,1,1,1.0
jaja,?,1,62,0.016129032258064516
que,andaba,1,200,0.005
andaba,checando,1,3,0.3333333333333333
checando,un,1,3,0.3333333333333333
un,tema,1,12,0.08333333333333333
tema,del,1,6,0.16666666666666666
delimitaba,o,1,1,1.0
problema,jajajaj,1,3,0.3333333333333333
más,fácil,1,13,0.07692307692307693
porque,puse,1,28,0.03571428571428571
méxico,xd,1,1,1.0
jajajaja,vava,1,15,0.06666666666666667
igual,no,1,13,0.07692307692307693
creo,pero,1,24,0.041666666666666664
pero,bueno,1,58,0.017241379310344827
el,temario,1,75,0.013333333333333334
temario,creo,1,1,1.0
pero,como,1,58,0.017241379310344827
como,tal,1,21,0.047619047619047616
tal,con,1,3,0.3333333333333333
con,botello,1,32,0.03125
botello,no,1,2,0.5
lo,vimos,1,115,0.008695652173913044
en,orden,1,52,0.019230769230769232
orden,porque,1,2,0.5
según,empezamos,1,11,0.09090909090909091
empezamos,con,1,1,1.0
entonces,méxico,1,24,0.041666666666666664
que,entonces,1,200,0.005
decimos,que,1,1,1.0
le,ponemos,1,27,0.037037037037037035
puse,esta,1,7,0.14285714285714285
esta,pregunta,1,5,0.2
pregunta,como,1,3,0.3333333333333333
como,para,1,21,0.047619047619047616
problema,xd,1,3,0.3333333333333333
sí,jajaj,1,6,0.16666666666666666
pues,le,1,35,0.02857142857142857
ponemos,latinoamerica,1,1,1.0
le,decimos,1,27,0.037037037037037035
latinoamerica,y,1,1,1.0
si,dice,1,148,0.006756756756756757
dice,la,1,6,0.16666666666666666
que,delimitemos,1,200,0.005
delimitemos,más,1,1,1.0
más,ya,1,13,0.07692307692307693
ya,le,1,87,0.011494252873563218
bien,como,1,25,0.04
como,quedaría,1,21,0.047619047619047616
quedaría,el,1,1,1.0
que,irlo,1,200,0.005
siguió,igual,1,1,1.0
igual,jaja,1,13,0.07692307692307693
solo,que,1,22,0.045454545454545456
que,más,1,200,0.005
más,apresurado,1,13,0.07692307692307693
apresurado,xd,1,1,1.0
si,tenemos,1,148,0.006756756756756757
hacer,las,1,11,0.09090909090909091
las,correcciones,1,29,0.034482758620689655
correcciones,",",1,1,1.0
",",aunque,1,187,0.0053475935828877
aunque,igual,1,2,0.5
igual,yo,1,13,0.07692307692307693
nos,enseñó,1,18,0.05555555555555555
enseñó,del,1,1,1.0
del,marco,1,32,0.03125
marco,teórico,1,1,1.0
todo,siguió,1,8,0.125
general,todo,1,2,0.5
en,general,1,52,0.019230769230769232
de,diapositivas,1,153,0.006535947712418301
a,dar,1,147,0.006802721088435374
dar,las,1,2,0.5
3,y,1,7,0.14285714285714285
y,tenía,1,86,0.011627906976744186
tenía,un,1,3,0.3333333333333333
un,buen,1,12,0.08333333333333333
buen,de,1,1,1.0
diapositivas,todavía,1,3,0.3333333333333333
pero,en,1,58,0.017241379310344827
todavía,",",1,1,1.0
solo,dijo,1,22,0.045454545454545456
dijo,como,1,8,0.125
más,importante,1,13,0.07692307692307693
importante,y,1,3,0.3333333333333333
ya,acabo,1,87,0.011494252873563218
acabo,",",1,1,1.0
teórico,hay,1,1,1.0
irlo,avanzando,1,1,1.0
ya,hiban,1,87,0.011494252873563218
avanzando,porque,1,1,1.0
restricciones,te,1,1,1.0
te,salían,1,39,0.02564102564102564
salían,en,1,1,1.0
modelo,matemático,1,3,0.3333333333333333
matemático,?,1,1,1.0
de,x2,1,153,0.006535947712418301
x2,>,1,1,1.0
>,=,1,502,0.00199203187250996
=,x1,1,1,1.0
x1,si,1,1,1.0
la,debo,1,88,0.011363636363636364
debo,de,1,1,1.0
de,poner,1,153,0.006535947712418301
poner,o,1,8,0.125
si,ahorita,1,148,0.006756756756756757
te,aviso,1,39,0.02564102564102564
aviso,>,1,1,1.0
cuántas,restricciones,1,1,1.0
recuerdas,cuántas,1,2,0.5
jajaj,recuerdas,1,26,0.038461538461538464
pedir,>,1,1,1.0
porque,de,1,28,0.03571428571428571
de,seguro,1,153,0.006535947712418301
seguro,va,1,2,0.5
a,ser,1,147,0.006802721088435374
lo,siguiente,1,115,0.008695652173913044
siguiente,que,1,1,1.0
a,pedir,1,147,0.006802721088435374
ahorita,creo,1,19,0.05263157894736842
oye,jajaj,1,66,0.015151515151515152
es,hasta,1,71,0.014084507042253521
hasta,regresando,1,9,0.1111111111111111
regresando,de,1,1,1.0
de,vacaciones,1,153,0.006535947712418301
vacaciones,>,1,2,0.5
jajaja,vava,1,76,0.013157894736842105
pero,oye,1,58,0.017241379310344827
hiban,a,1,1,1.0
porque,ya,1,28,0.03571428571428571
tema,para,1,6,0.16666666666666666
en,lab,1,52,0.019230769230769232
ernesto,o,1,10,0.1
ya,en,1,87,0.011494252873563218
la,noche,1,88,0.011363636363636364
noche,cuando,1,1,1.0
llegues,>,1,2,0.5
ajap,si,1,2,0.5
",",sería,1,187,0.0053475935828877
sería,>,1,8,0.125
<,hasta,1,501,0.001996007984031936
el,miércoles,1,75,0.013333333333333334
miércoles,>,1,1,1.0
<,aún,1,501,0.001996007984031936
aún,habría,1,5,0.2
habría,tiempo,1,1,1.0
tiempo,>,1,2,0.5
",",dónde,1,187,0.0053475935828877
<,abajo,1,501,0.001996007984031936
tenemos,con,1,6,0.16666666666666666
ahí,que,1,10,0.1
grupo,ahí,1,7,0.14285714285714285
literatura,que,1,1,1.0
que,todos,1,200,0.005
todos,busquemos,1,4,0.25
busquemos,información,1,1,1.0
ya,tengamos,1,87,0.011494252873563218
tengamos,eso,1,1,1.0
eso,de,1,26,0.038461538461538464
la,literatura,1,88,0.011363636363636364
que,quiere,1,200,0.005
audios,al,1,1,1.0
quiere,>,1,1,1.0
a,pues,1,147,0.006802721088435374
jaja,también,1,62,0.016129032258064516
también,",",1,9,0.1111111111111111
quieres,manda,1,24,0.041666666666666664
manda,los,1,2,0.5
los,audios,1,45,0.022222222222222223
abajo,",",1,2,0.5
lab,>,1,4,0.25
mucho,porque,1,4,0.25
pero,tenemos,1,58,0.017241379310344827
todos,se,1,4,0.25
se,quedaron,1,42,0.023809523809523808
quedaron,como,1,2,0.5
como,de,1,21,0.047619047619047616
de,igual,1,153,0.006535947712418301
igual,ya,1,13,0.07692307692307693
ya,vámonos,1,87,0.011494252873563218
vámonos,pero,1,1,1.0
nos,esperamos,1,18,0.05555555555555555
esperamos,hasta,1,1,1.0
el,final,1,75,0.013333333333333334
final,",",1,1,1.0
la,señora,1,88,0.011363636363636364
señora,tuvo,1,1,1.0
tuvo,que,1,1,1.0
que,recortar,1,200,0.005
recortar,mucho,1,1,1.0
pues,todos,1,35,0.02857142857142857
solos,y,1,1,1.0
ahí,solos,1,10,0.1
<,después,1,501,0.001996007984031936
que,ir,1,200,0.005
ir,al,1,8,0.125
al,auditorio,1,8,0.125
auditorio,no,1,1,1.0
como,10,1,21,0.047619047619047616
10,min,1,3,0.3333333333333333
min,.,1,1,1.0
después,de,1,4,0.25
dejó,ahí,1,3,0.3333333333333333
fuiste,también,1,3,0.3333333333333333
también,se,1,9,0.1111111111111111
se,salió,1,42,0.023809523809523808
salió,nahum,1,1,1.0
nahum,jajajaja,1,2,0.5
jajajaja,y,1,15,0.06666666666666667
nos,dejó,1,18,0.05555555555555555
desde,el,1,1,1.0
entras,desde,1,1,1.0
si,entras,1,148,0.006756756756756757
mi,cargador,1,9,0.1111111111111111
y,jisus,1,86,0.011627906976744186
jisus,hicieron,1,4,0.25
lo,suyo,1,115,0.008695652173913044
suyo,jajaja,1,1,1.0
bueno,no,1,31,0.03225806451612903
si,ernesto,1,148,0.006756756756756757
ernesto,quiera,1,10,0.1
quiera,hacer,1,2,0.5
hacer,algo,1,11,0.09090909090909091
algo,ahorita,1,15,0.06666666666666667
ahorita,pero,1,19,0.05263157894736842
no,yo,1,102,0.00980392156862745
yo,le,1,25,0.04
le,empiezo,1,27,0.037037037037037035
empiezo,>,1,1,1.0
te,quedaste,1,39,0.02564102564102564
quedaste,con,1,1,1.0
porque,esme,1,28,0.03571428571428571
tu,y,1,9,0.1111111111111111
ernesto,tu,1,10,0.1
ejecuta,jaja,1,1,1.0
pero,porque,1,58,0.017241379310344827
porque,supongo,1,28,0.03571428571428571
supongo,que,1,1,1.0
que,ni,1,200,0.005
ni,siquiera,1,4,0.25
siquiera,lo,1,1,1.0
lo,ejecuta,1,115,0.008695652173913044
<,ocelot.json,1,501,0.001996007984031936
haremos,ernesto,1,1,1.0
ocelot.json,>,1,1,1.0
<,program.cs,1,501,0.001996007984031936
program.cs,:,1,1,1.0
si,voy,1,148,0.006756756756756757
oye,lo,1,66,0.015151515151515152
datos,ya,1,7,0.14285714285714285
lo,haremos,1,115,0.008695652173913044
con,mi,1,32,0.03125
cargador,verdad,1,1,1.0
me,funciona,1,33,0.030303030303030304
me,acordaba,1,33,0.030303030303030304
estoy,apuntando,1,1,1.0
apuntando,los,1,1,1.0
los,comandos,1,45,0.022222222222222223
comandos,y,1,1,1.0
ni,te,1,4,0.25
te,pregunté,1,39,0.02564102564102564
pregunté,ayer,1,2,0.5
ayer,jajaja,1,1,1.0
",",hicieron,1,187,0.0053475935828877
hicieron,mucho,1,3,0.3333333333333333
mucho,en,1,4,0.25
en,web,1,52,0.019230769230769232
a,yayaya,1,147,0.006802721088435374
yayaya,",",1,2,0.5
jaja,va,1,62,0.016129032258064516
dijo,ernesto,1,8,0.125
no,va,1,102,0.00980392156862745
pero,estoy,1,58,0.017241379310344827
jaja,pero,1,62,0.016129032258064516
bd,>,1,1,1.0
que,subió,1,200,0.005
acordaba,si,1,1,1.0
me,lo,1,33,0.030303030303030304
habías,dado,1,4,0.25
dado,xd,1,1,1.0
irving,si,1,8,0.125
si,hicieron,1,148,0.006756756756756757
práctica,que,1,2,0.5
subió,el,1,2,0.5
la,bd,1,88,0.011363636363636364
hpc,?,1,3,0.3333333333333333
a,jajajajaja,1,147,0.006802721088435374
jajajajaja,pensé,1,4,0.25
si,habías,1,148,0.006756756756756757
habías,ido,1,4,0.25
ido,xd,1,1,1.0
práctica,de,1,2,0.5
funciona,pero,1,1,1.0
mí,me,1,1,1.0
escuela,y,1,2,0.5
en,sql,1,52,0.019230769230769232
algo,",",1,15,0.06666666666666667
lo,harías,1,115,0.008695652173913044
harías,con,1,1,1.0
model,o,1,2,0.5
o,con,1,22,0.045454545454545456
dto,?,1,3,0.3333333333333333
o,tienes,1,22,0.045454545454545456
2,y,1,7,0.14285714285714285
ya,mostrando,1,87,0.011494252873563218
mostrando,diferente,1,1,1.0
diferente,información,1,2,0.5
información,?,1,5,0.2
xd,entonces,1,42,0.023809523809523808
entonces,voy,1,24,0.041666666666666664
hacer,de,1,11,0.09090909090909091
de,ambos,1,153,0.006535947712418301
ambos,",",1,1,1.0
de,algo,1,153,0.006535947712418301
información,de,1,5,0.2
mostrar,la,1,1,1.0
front,no,1,1,1.0
que,manejar,1,200,0.005
manejar,lo,1,1,1.0
del,dto,1,32,0.03125
dto,y,1,3,0.3333333333333333
model,?,1,2,0.5
dto,es,1,3,0.3333333333333333
el,front,1,75,0.013333333333333334
pero,osea,1,58,0.017241379310344827
para,mostrar,1,29,0.034482758620689655
osea,por,1,1,1.0
por,ejemplo,1,26,0.038461538461538464
ejemplo,si,1,2,0.5
quieres,hacer,1,24,0.041666666666666664
hacer,un,1,11,0.09090909090909091
un,get,1,12,0.08333333333333333
get,para,1,2,0.5
jaja,en,1,62,0.016129032258064516
sql,no,1,1,1.0
a,mí,1,147,0.006802721088435374
se,hace,1,42,0.023809523809523808
dejo,no,1,2,0.5
me,agarra,1,33,0.030303030303030304
agarra,el,1,1,1.0
el,get,1,75,0.013333333333333334
get,>,1,2,0.5
quieres,dejar,1,24,0.041666666666666664
dejar,pongo,1,1,1.0
pongo,debajo,1,4,0.25
debajo,del,1,1,1.0
del,app.run,1,32,0.03125
app.run,(,1,1,1.0
(,),1,2,0.5
),;,1,2,0.5
;,es,1,2,0.5
el,único,1,75,0.013333333333333334
único,lugar,1,1,1.0
donde,a,1,9,0.1111111111111111
lo,dejo,1,115,0.008695652173913044
onda,",",1,1,1.0
que,onda,1,200,0.005
context,>,1,1,1.0
hace,nada,1,1,1.0
la,conexión,1,88,0.011363636363636364
conexión,y,1,1,1.0
y,todo,1,86,0.011627906976744186
el,código,1,75,0.013333333333333334
código,del,1,1,1.0
del,context,1,32,0.03125
<,me,1,501,0.001996007984031936
se,que,1,42,0.023809523809523808
me,jala,1,33,0.030303030303030304
jala,pero,1,1,1.0
sin,el,1,3,0.3333333333333333
el,ocelot,1,75,0.013333333333333334
ocelot,",",1,1,1.0
que,eso,1,200,0.005
eso,no,1,26,0.038461538461538464
mañana,a,1,15,0.06666666666666667
menos,a,1,3,0.3333333333333333
son,?,1,5,0.2
jajajaj,no,1,15,0.06666666666666667
prendido,con,1,1,1.0
lo,acababa,1,115,0.008695652173913044
acababa,antes,1,1,1.0
las,5,1,29,0.034482758620689655
5,>,1,3,0.3333333333333333
quieras,preguntarle,1,3,0.3333333333333333
preguntarle,a,1,1,1.0
a,el,1,147,0.006802721088435374
el,jajaj,1,75,0.013333333333333334
la,conclusion,1,88,0.011363636363636364
conclusion,ahorita,1,1,1.0
ahorita,la,1,19,0.05263157894736842
yo,;,1,25,0.04
;,3,1,2,0.5
3,>,1,7,0.14285714285714285
ooooo,jajajaj,1,2,0.5
jajajaj,esta,1,15,0.06666666666666667
bien,prendido,1,25,0.04
andaba,bien,1,3,0.3333333333333333
ya,andaba,1,87,0.011494252873563218
le,pregunte,1,27,0.037037037037037035
reporte,y,1,2,0.5
le,dije,1,27,0.037037037037037035
dije,que,1,2,0.5
ahorita,le,1,19,0.05263157894736842
le,ayudo,1,27,0.037037037037037035
ayudo,con,1,1,1.0
con,la,1,32,0.03125
pregunte,si,1,1,1.0
pero,que,1,58,0.017241379310344827
le,ibas,1,27,0.037037037037037035
ibas,a,1,1,1.0
a,ayudar,1,147,0.006802721088435374
ayudar,y,1,1,1.0
no,tenia,1,102,0.00980392156862745
tenia,idea,1,1,1.0
idea,jajaja,1,1,1.0
a,jajajaj,1,147,0.006802721088435374
lo,acabamos,1,115,0.008695652173913044
haciendo,lo,1,4,0.25
acabamos,nosotros,1,1,1.0
que,llegar,1,200,0.005
llegar,para,1,3,0.3333333333333333
para,poder,1,29,0.034482758620689655
poder,tener,1,1,1.0
tener,el,1,2,0.5
el,b2,1,75,0.013333333333333334
b2,que,1,1,1.0
nos,piden,1,18,0.05555555555555555
piden,para,1,1,1.0
para,titularte,1,29,0.034482758620689655
titularte,?,1,1,1.0
noooo,jaja,1,2,0.5
jaja,y,1,62,0.016129032258064516
en,total,1,52,0.019230769230769232
total,cuantos,1,2,0.5
cuantos,niveles,1,1,1.0
niveles,son,1,1,1.0
nivel,tienes,1,1,1.0
que,nivel,1,200,0.005
hasta,que,1,9,0.1111111111111111
jaja,tu,1,62,0.016129032258064516
nosotros,jajajaj,1,2,0.5
sip,jajaj,1,65,0.015384615384615385
jajaj,de,1,26,0.038461538461538464
<, ,1,501,0.001996007984031936
holaaa,",",1,3,0.3333333333333333
una,pregunta,1,6,0.16666666666666666
pregunta,jaja,1,3,0.3333333333333333
tu,que,1,9,0.1111111111111111
sabes,hasta,1,3,0.3333333333333333
vas,al,1,9,0.1111111111111111
al,celex,1,8,0.125
celex,ahí,1,1,1.0
ahí,en,1,10,0.1
en,escom,1,52,0.019230769230769232
escom,",",1,2,0.5
",",sabes,1,187,0.0053475935828877
del,reporte,1,32,0.03125
anda,haciendo,1,2,0.5
de,saúl,1,153,0.006535947712418301
acá,>,1,1,1.0
rápidos,>,1,1,1.0
<,nop,1,501,0.001996007984031936
nop,",",1,1,1.0
",",este,1,187,0.0053475935828877
este,parcial,1,7,0.14285714285714285
parcial,ya,1,2,0.5
lo,iba,1,115,0.008695652173913044
a,evaluar,1,147,0.006802721088435374
evaluar,con,1,1,1.0
con,prácticas,1,32,0.03125
prácticas,y,1,1,1.0
y,proyecto,1,86,0.011627906976744186
proyecto,>,1,2,0.5
fue,botello,1,7,0.14285714285714285
botello,por,1,2,0.5
quieres,venirte,1,24,0.041666666666666664
venirte,para,1,1,1.0
están,rápidos,1,3,0.3333333333333333
pero,están,1,58,0.017241379310344827
ejercicios,pero,1,4,0.25
iría,si,1,1,1.0
saúl,jajaja,1,1,1.0
entonces,tú,1,24,0.041666666666666664
tú,si,1,2,0.5
quieres,ir,1,24,0.041666666666666664
ir,?,1,8,0.125
porque,solo,1,28,0.03571428571428571
solo,iría,1,22,0.045454545454545456
vas,jajaja,1,9,0.1111111111111111
unos,ejercicios,1,1,1.0
va,xd,1,21,0.047619047619047616
ahorita,en,1,19,0.05263157894736842
un,rato,1,12,0.08333333333333333
rato,solo,1,1,1.0
solo,vamos,1,22,0.045454545454545456
a,acabar,1,147,0.006802721088435374
acabar,unos,1,1,1.0
para,acá,1,29,0.034482758620689655
ahí,está,1,10,0.1
",",anda,1,187,0.0053475935828877
está,con,1,19,0.05263157894736842
va,?,1,21,0.047619047619047616
<,tengo,1,501,0.001996007984031936
tengo,esas,1,8,0.125
esas,",",1,2,0.5
",",falta,1,187,0.0053475935828877
falta,otra,1,5,0.2
otra,que,1,2,0.5
la,primer,1,88,0.011363636363636364
primer,actividad,1,3,0.3333333333333333
actividad,pero,1,3,0.3333333333333333
pero,esa,1,58,0.017241379310344827
esa,tiene,1,3,0.3333333333333333
tiene,mi,1,2,0.5
mi,nombre,1,9,0.1111111111111111
nombre,jajaja,1,2,0.5
jajaja,alomejor,1,76,0.013157894736842105
alomejor,>,1,3,0.3333333333333333
alrrato,va,1,1,1.0
paso,alrrato,1,6,0.16666666666666666
las,paso,1,29,0.034482758620689655
calificaciones,rápido,1,1,1.0
con,él,1,32,0.03125
él,>,1,2,0.5
jajajaja,perdón,1,15,0.06666666666666667
perdón,xd,1,2,0.5
nos,dió,1,18,0.05555555555555555
dió,las,1,1,1.0
las,calificaciones,1,29,0.034482758620689655
oye,mañana,1,66,0.015151515151515152
jaja,te,1,62,0.016129032258064516
necesario,llegar,1,2,0.5
llegar,a,1,3,0.3333333333333333
a,análisis,1,147,0.006802721088435374
análisis,verdad,1,3,0.3333333333333333
jaja,xd,1,62,0.016129032258064516
pero,ahorita,1,58,0.017241379310344827
ahorita,no,1,19,0.05263157894736842
puso,eso,1,2,0.5
