Term 1,Term 2,Frequency,Context Frequency,Conditional Probability
jajajaj,tabn,1,51,0.0196078431372549
tabn,gracias,1,3,0.3333333333333333
gracias,como,1,21,0.047619047619047616
como,supiste,1,20,0.05
supiste,pero,1,1,1.0
eso,mejor,1,25,0.04
mejor,asi,1,12,0.08333333333333333
o,que,1,22,0.045454545454545456
la,crei,1,74,0.013513513513513514
crei,x2,1,1,1.0
x2,sepa,1,13,0.07692307692307693
sepa,sii,1,3,0.3333333333333333
sii,vale,1,18,0.05555555555555555
vale,aaaa,1,12,0.08333333333333333
jajajaj,oraaa,1,51,0.0196078431372549
oraaa,andas,1,2,0.5
andas,bn,1,2,0.5
bn,alucin,1,25,0.04
alucin,noo,1,1,1.0
noo,seamos,1,2,0.5
seamos,jigumis,1,1,1.0
jigumis,anda,1,2,0.5
mi,tambien,1,27,0.037037037037037035
tambien,eres,1,1,1.0
eres,el,1,3,0.3333333333333333
el,unico,1,43,0.023255813953488372
unico,q,1,1,1.0
q,entiende,1,164,0.006097560975609756
entiende,animo,1,1,1.0
animo,con,1,14,0.07142857142857142
con,q,1,10,0.1
te,picaste,1,40,0.025
picaste,ooo,1,1,1.0
ooo,no,1,4,0.25
los,conocia,1,24,0.041666666666666664
conocia,se,1,1,1.0
ven,feos,1,2,0.5
feos,aca,1,1,1.0
igual,anda,1,4,0.25
anda,lloviendo,1,4,0.25
lloviendo,pero,1,1,1.0
pero,nomas,1,71,0.014084507042253521
nomas,asi,1,11,0.09090909090909091
asi,chispitas,1,20,0.05
chispitas,fuersa,1,1,1.0
bro,awwww,1,2,0.5
awwww,ame,1,1,1.0
ame,incomodo,1,1,1.0
incomodo,pero,1,1,1.0
no,ai,1,152,0.006578947368421052
ai,de,1,6,0.16666666666666666
de,otra,1,108,0.009259259259259259
otra,cuando,1,6,0.16666666666666666
cuando,esta,1,5,0.2
esta,fuerte,1,25,0.04
fuerte,nooombre,1,1,1.0
nooombre,un,1,3,0.3333333333333333
un,impermeable,1,29,0.034482758620689655
impermeable,x,1,1,1.0
x,lo,1,14,0.07142857142857142
lo,menos,1,41,0.024390243902439025
menos,siii,1,2,0.5
siii,jajajaja,1,36,0.027777777777777776
jajajaja,kien,1,14,0.07142857142857142
kien,jajajaj,1,6,0.16666666666666666
jajajaj,aca,1,51,0.0196078431372549
aca,sigue,1,7,0.14285714285714285
sigue,chispeando,1,1,1.0
chispeando,yap,1,1,1.0
yap,ya,1,2,0.5
toy,en,1,4,0.25
en,ksita,1,54,0.018518518518518517
ksita,jajaja,1,1,1.0
jajaja,eso,1,23,0.043478260869565216
si,bien,1,162,0.006172839506172839
bien,a,1,18,0.05555555555555555
ti,q,1,4,0.25
tal,ja,1,13,0.07692307692307693
ja,q,1,2,0.5
q,nob,1,164,0.006097560975609756
nob,fue,1,1,1.0
fue,coronel,1,9,0.1111111111111111
coronel,si,1,1,1.0
a,donde,1,81,0.012345679012345678
donde,te,1,8,0.125
te,llevaron,1,40,0.025
llevaron,muy,1,1,1.0
bn,jajaja,1,25,0.04
jajaja,bn,1,23,0.043478260869565216
bn,lejos,1,25,0.04
lejos,cuanto,1,1,1.0
cuanto,noooo,1,3,0.3333333333333333
noooo,xd,1,2,0.5
xd,okok,1,19,0.05263157894736842
okok,si,1,2,0.5
esta,lejitos,1,25,0.04
lejitos,te,1,1,1.0
te,la,1,40,0.025
la,paso,1,74,0.013513513513513514
paso,si,1,2,0.5
si,ola,1,162,0.006172839506172839
ola,hoy,1,11,0.09090909090909091
hoy,salgo,1,8,0.125
salgo,a,1,1,1.0
la,130,1,74,0.013513513513513514
130,bueno,1,1,1.0
bueno,se,1,14,0.07142857142857142
se,supone,1,56,0.017857142857142856
supone,pq,1,1,1.0
pq,mi,1,23,0.043478260869565216
mi,profe,1,27,0.037037037037037035
profe,luego,1,2,0.5
luego,ni,1,8,0.125
ni,viene,1,12,0.08333333333333333
viene,ni,1,1,1.0
ni,si,1,12,0.08333333333333333
si,quiera,1,162,0.006172839506172839
quiera,me,1,1,1.0
gusta,kurko,1,5,0.2
kurko,q,1,1,1.0
dices,pues,1,6,0.16666666666666666
pues,en,1,8,0.125
en,si,1,54,0.018518518518518517
gusta,mucho,1,5,0.2
mucho,rhcp,1,8,0.125
rhcp,pero,1,1,1.0
tmb,me,1,11,0.09090909090909091
gusta,metallica,1,5,0.2
metallica,jjaja,1,1,1.0
jjaja,aunque,1,1,1.0
aunque,siento,1,2,0.5
siento,que,1,6,0.16666666666666666
no,cuenta,1,152,0.006578947368421052
cuenta,como,1,3,0.3333333333333333
como,rock,1,20,0.05
rock,pero,1,1,1.0
se,jajj,1,56,0.017857142857142856
jajj,asi,1,1,1.0
si,red,1,162,0.006172839506172839
red,hot,1,1,1.0
hot,chilli,1,1,1.0
chilli,peppers,1,1,1.0
peppers,es,1,1,1.0
fav,tmb,1,4,0.25
tmb,muse,1,11,0.09090909090909091
muse,me,1,1,1.0
gusta,mmm,1,5,0.2
mmm,the,1,5,0.2
the,strokes,1,1,1.0
strokes,yyy,1,1,1.0
yyy,yo,1,1,1.0
q,kings,1,164,0.006097560975609756
kings,of,1,1,1.0
of,leon,1,1,1.0
leon,aaaa,1,1,1.0
aaaa,xcierto,1,8,0.125
xcierto,ya,1,1,1.0
escuchaste,la,1,3,0.3333333333333333
la,dosis,1,74,0.013513513513513514
dosis,diaria,1,1,1.0
diaria,de,1,1,1.0
de,nemonemo,1,108,0.009259259259259259
nemonemo,del,1,3,0.3333333333333333
del,que,1,8,0.125
que,oo,1,38,0.02631578947368421
oo,a,1,3,0.3333333333333333
a,ok,1,81,0.012345679012345678
ok,jajajaj,1,6,0.16666666666666666
jajajaj,perdon,1,51,0.0196078431372549
perdon,nooo,1,4,0.25
nooo,aun,1,5,0.2
no,acaba,1,152,0.006578947368421052
acaba,jajaj,1,3,0.3333333333333333
jajaj,asi,1,16,0.0625
q,apurale,1,164,0.006097560975609756
apurale,ya,1,1,1.0
cambie,bueno,1,2,0.5
a,avr,1,81,0.012345679012345678
avr,si,1,6,0.16666666666666666
si,siguele,1,162,0.006172839506172839
siguele,q,1,1,1.0
q,a,1,164,0.006097560975609756
a,gusto,1,81,0.012345679012345678
gusto,yo,1,3,0.3333333333333333
yo,vengo,1,31,0.03225806451612903
vengo,en,1,2,0.5
la,combi,1,74,0.013513513513513514
combi,hace,1,2,0.5
hace,frio,1,3,0.3333333333333333
frio,si,1,1,1.0
luego,va,1,8,0.125
escuela,xd,1,6,0.16666666666666666
xd,asi,1,19,0.05263157894736842
es,medio,1,67,0.014925373134328358
medio,canon,1,2,0.5
canon,o,1,2,0.5
o,lo,1,22,0.045454545454545456
lo,normal,1,41,0.024390243902439025
normal,q,1,2,0.5
dices,si,1,6,0.16666666666666666
dije,lo,1,4,0.25
lo,recuerdo,1,41,0.024390243902439025
recuerdo,como,1,2,0.5
como,si,1,20,0.05
si,fuera,1,162,0.006172839506172839
fuera,ayer,1,2,0.5
ayer,nooombre,1,4,0.25
nooombre,pues,1,3,0.3333333333333333
pues,si,1,8,0.125
q,creo,1,164,0.006097560975609756
q,tiene,1,164,0.006097560975609756
tiene,su,1,9,0.1111111111111111
su,novia,1,6,0.16666666666666666
novia,en,1,1,1.0
escuela,entonces,1,6,0.16666666666666666
entonces,cuando,1,2,0.5
cuando,la,1,5,0.2
la,va,1,74,0.013513513513513514
ver,se,1,6,0.16666666666666666
se,mete,1,56,0.017857142857142856
mete,komo,1,1,1.0
komo,pero,1,2,0.5
q,llegue,1,164,0.006097560975609756
llegue,diciendo,1,3,0.3333333333333333
diciendo,eyeyey,1,1,1.0
eyeyey,soy,1,1,1.0
soy,yo,1,4,0.25
yo,pues,1,31,0.03225806451612903
pues,sepa,1,8,0.125
sepa,pero,1,3,0.3333333333333333
pero,hay,1,71,0.014084507042253521
hay,fotos,1,14,0.07142857142857142
fotos,de,1,3,0.3333333333333333
de,mi,1,108,0.009259259259259259
escuela,en,1,6,0.16666666666666666
su,insta,1,6,0.16666666666666666
insta,creo,1,1,1.0
creo,o,1,15,0.06666666666666667
sea,ya,1,8,0.125
ya,lleva,1,96,0.010416666666666666
lleva,tiempo,1,1,1.0
tiempo,aca,1,1,1.0
aca,de,1,7,0.14285714285714285
se,graduo,1,56,0.017857142857142856
graduo,si,1,1,1.0
yo,joven,1,31,0.03225806451612903
joven,sim,1,2,0.5
sim,me,1,3,0.3333333333333333
de,forever,1,108,0.009259259259259259
forever,de,1,1,1.0
de,las,1,108,0.009259259259259259
las,baemon,1,17,0.058823529411764705
baemon,joder,1,3,0.3333333333333333
joder,q,1,2,0.5
q,buen,1,164,0.006097560975609756
buen,grupo,1,1,1.0
grupo,aaaaa,1,3,0.3333333333333333
aaaaa,xciertooo,1,1,1.0
xciertooo,topaste,1,1,1.0
topaste,a,1,1,1.0
las,meovv,1,17,0.058823529411764705
meovv,jajajaj,1,2,0.5
jajajaj,yo,1,51,0.0196078431372549
yo,digo,1,31,0.03225806451612903
q,ahyeon,1,164,0.006097560975609756
ahyeon,esta,1,1,1.0
esta,algo,1,25,0.04
algo,sobrevalorada,1,10,0.1
sobrevalorada,en,1,1,1.0
en,cuanto,1,54,0.018518518518518517
cuanto,a,1,3,0.3333333333333333
a,vocal,1,81,0.012345679012345678
vocal,o,1,1,1.0
sea,si,1,8,0.125
es,buena,1,67,0.014925373134328358
buena,pero,1,3,0.3333333333333333
pero,has,1,71,0.014084507042253521
has,escuchado,1,1,1.0
escuchado,a,1,1,1.0
a,rami,1,81,0.012345679012345678
rami,siento,1,1,1.0
ella,le,1,6,0.16666666666666666
le,gana,1,18,0.05555555555555555
gana,facil,1,1,1.0
facil,segun,1,1,1.0
segun,son,1,3,0.3333333333333333
son,las,1,9,0.1111111111111111
las,blackpink,1,17,0.058823529411764705
blackpink,de,1,1,1.0
de,esta,1,108,0.009259259259259259
esta,gen,1,25,0.04
gen,pq,1,1,1.0
pq,hay,1,23,0.043478260869565216
una,chika,1,16,0.0625
llama,ella,1,4,0.25
ella,y,1,6,0.16666666666666666
hecho,hay,1,8,0.125
hay,varios,1,14,0.07142857142857142
varios,videos,1,1,1.0
videos,de,1,1,1.0
de,ella,1,108,0.009259259259259259
ella,con,1,6,0.16666666666666666
con,bp,1,10,0.1
bp,y,1,2,0.5
y,decian,1,56,0.017857142857142856
decian,q,1,1,1.0
ella,se,1,6,0.16666666666666666
se,parecia,1,56,0.017857142857142856
a,jennie,1,81,0.012345679012345678
y,ahora,1,56,0.017857142857142856
ahora,debuto,1,4,0.25
debuto,en,1,1,1.0
en,meovv,1,54,0.018518518518518517
meovv,pero,1,2,0.5
pero,el,1,71,0.014084507042253521
grupo,ni,1,3,0.3333333333333333
ni,sono,1,12,0.08333333333333333
sono,el,1,1,1.0
grupo,esta,1,3,0.3333333333333333
esta,producido,1,25,0.04
producido,por,1,1,1.0
por,black,1,8,0.125
black,label,1,1,1.0
label,de,1,1,1.0
de,teddy,1,108,0.009259259259259259
teddy,same,1,2,0.5
same,productor,1,1,1.0
productor,q,1,1,1.0
q,bp,1,164,0.006097560975609756
bp,pero,1,2,0.5
le,fallo,1,18,0.05555555555555555
fallo,esta,1,1,1.0
esta,vez,1,25,0.04
xd,ellas,1,19,0.05263157894736842
ellas,nunca,1,3,0.3333333333333333
nunca,lo,1,2,0.5
lo,fueron,1,41,0.024390243902439025
fueron,o,1,2,0.5
si,nomas,1,162,0.006172839506172839
nomas,x,1,11,0.09090909090909091
x,ser,1,14,0.07142857142857142
ser,4,1,4,0.25
4,pero,1,2,0.5
pero,siempre,1,71,0.014084507042253521
siempre,han,1,1,1.0
han,tenido,1,1,1.0
tenido,conceptos,1,1,1.0
conceptos,bn,1,1,1.0
bn,locos,1,25,0.04
locos,aaaa,1,1,1.0
aaaa,hablando,1,8,0.125
hablando,de,1,1,1.0
ellas,ya,1,3,0.3333333333333333
escuchaste,whiplash,1,3,0.3333333333333333
whiplash,su,1,1,1.0
su,debut,1,6,0.16666666666666666
debut,se,1,1,1.0
se,llamo,1,56,0.017857142857142856
llamo,meow,1,1,1.0
meow,jajaja,1,1,1.0
jajaja,esta,1,23,0.043478260869565216
esta,x,1,25,0.04
x,pero,1,14,0.07142857142857142
pero,despues,1,71,0.014084507042253521
despues,le,1,1,1.0
le,agarras,1,18,0.05555555555555555
agarras,cierto,1,1,1.0
cierto,gustito,1,4,0.25
gustito,pero,1,1,1.0
ellas,x,1,3,0.3333333333333333
x,baemon,1,14,0.07142857142857142
baemon,pq,1,3,0.3333333333333333
pq,baemon,1,23,0.043478260869565216
baemon,la,1,3,0.3333333333333333
vdd,si,1,14,0.07142857142857142
gustan,y,1,3,0.3333333333333333
ps,estas,1,6,0.16666666666666666
estas,chikas,1,2,0.5
chikas,no,1,2,0.5
se,apenas,1,56,0.017857142857142856
apenas,nacieron,1,3,0.3333333333333333
nacieron,pero,1,1,1.0
pero,siento,1,71,0.014084507042253521
q,les,1,164,0.006097560975609756
les,fue,1,3,0.3333333333333333
fue,mal,1,9,0.1111111111111111
mal,para,1,5,0.2
para,lo,1,11,0.09090909090909091
q,esperaban,1,164,0.006097560975609756
esperaban,sii,1,1,1.0
sii,winter,1,18,0.05555555555555555
winter,se,1,1,1.0
sp,bien,1,3,0.3333333333333333
bien,fue,1,18,0.05555555555555555
fue,mi,1,9,0.1111111111111111
fav,en,1,4,0.25
en,este,1,54,0.018518518518518517
este,concepto,1,5,0.2
concepto,xd,1,1,1.0
xd,eso,1,19,0.05263157894736842
pero,es,1,71,0.014084507042253521
q,teddy,1,164,0.006097560975609756
teddy,segun,1,2,0.5
segun,si,1,3,0.3333333333333333
le,sabe,1,18,0.05555555555555555
sabe,jajajaja,1,7,0.14285714285714285
jajajaja,xd,1,14,0.07142857142857142
xd,me,1,19,0.05263157894736842
recordaste,q,1,2,0.5
luego,en,1,8,0.125
el,tiktok,1,43,0.023255813953488372
tiktok,he,1,1,1.0
visto,comentarios,1,5,0.2
comentarios,q,1,1,1.0
q,dicen,1,164,0.006097560975609756
dicen,q,1,1,1.0
se,imaginan,1,56,0.017857142857142856
imaginan,una,1,1,1.0
una,colab,1,16,0.0625
colab,entre,1,2,0.5
entre,rose,1,1,1.0
rose,lisa,1,1,1.0
lisa,jennie,1,1,1.0
y,jisoo,1,56,0.017857142857142856
jisoo,00,1,1,1.0
00,jajajaj,1,1,1.0
jajajaj,sheesh,1,51,0.0196078431372549
sheesh,sheesh,1,2,0.5
sheesh,siii,1,2,0.5
siii,imaginate,1,36,0.027777777777777776
imaginate,la,1,1,1.0
la,colab,1,74,0.013513513513513514
colab,del,1,2,0.5
año,q,1,3,0.3333333333333333
q,digo,1,164,0.006097560975609756
digo,del,1,5,0.2
año,del,1,3,0.3333333333333333
del,siglo,1,8,0.125
siglo,noooo,1,1,1.0
noooo,lloro,1,2,0.5
lloro,jajajaj,1,1,1.0
q,aaaa,1,164,0.006097560975609756
jajajaj,lol,1,51,0.0196078431372549
lol,quedo,1,4,0.25
quedo,no,1,1,1.0
no,habia,1,152,0.006578947368421052
visto,xdd,1,5,0.2
xdd,no,1,2,0.5
no,devoro,1,152,0.006578947368421052
devoro,ayuno,1,1,1.0
ayuno,siii,1,1,1.0
siii,jajajaj,1,36,0.027777777777777776
escuchaste,nemonemo,1,3,0.3333333333333333
nemonemo,yo,1,3,0.3333333333333333
yo,ya,1,31,0.03225806451612903
le,hice,1,18,0.05555555555555555
hice,stream,1,2,0.5
stream,como,1,1,1.0
como,10000,1,20,0.05
10000,veces,1,2,0.5
veces,jajaj,1,3,0.3333333333333333
ya,de,1,96,0.010416666666666666
de,repente,1,108,0.009259259259259259
repente,no,1,1,1.0
no,contetso,1,152,0.006578947368421052
contetso,jajajqj,1,1,1.0
jajajqj,no,1,2,0.5
es,singgg,1,67,0.014925373134328358
singgg,es,1,1,1.0
es,sign,1,67,0.014925373134328358
sign,ay,1,2,0.5
ay,yo,1,5,0.2
yo,tambieeeen,1,31,0.03225806451612903
tambieeeen,lo,1,1,1.0
lo,he,1,41,0.024390243902439025
visto,como,1,5,0.2
como,50,1,20,0.05
50,veces,1,1,1.0
veces,te,1,3,0.3333333333333333
lo,juro,1,41,0.024390243902439025
juro,ahi,1,1,1.0
ahi,si,1,6,0.16666666666666666
esta,bien,1,25,0.04
bien,jajaja,1,18,0.05555555555555555
jajaja,xd,1,23,0.043478260869565216
q,escribiste,1,164,0.006097560975609756
escribiste,sing,1,1,1.0
sing,la,1,1,1.0
primera,vez,1,2,0.5
vez,pero,1,7,0.14285714285714285
q,era,1,164,0.006097560975609756
era,sign,1,6,0.16666666666666666
sign,lol,1,2,0.5
mal,siiii,1,5,0.2
tt,jajaja,1,13,0.07692307692307693
jajaja,muy,1,23,0.043478260869565216
muy,bien,1,13,0.07692307692307693
bien,oficialmente,1,18,0.05555555555555555
oficialmente,somos,1,1,1.0
somos,jigumis,1,1,1.0
jigumis,apoko,1,2,0.5
apoko,luego,1,3,0.3333333333333333
luego,q,1,8,0.125
q,crees,1,164,0.006097560975609756
crees,la,1,2,0.5
la,guglie,1,74,0.013513513513513514
guglie,y,1,1,1.0
y,tiene,1,56,0.017857142857142856
25,omg,1,3,0.3333333333333333
omg,se,1,4,0.25
sp,joven,1,3,0.3333333333333333
joven,apoko,1,2,0.5
apoko,no,1,3,0.3333333333333333
no,vdd,1,152,0.006578947368421052
q,sii,1,164,0.006097560975609756
sii,jajaja,1,18,0.05555555555555555
jajaja,nooo,1,23,0.043478260869565216
nooo,es,1,5,0.2
q,todas,1,164,0.006097560975609756
todas,se,1,1,1.0
ven,jovenes,1,2,0.5
jovenes,pero,1,1,1.0
bn,random,1,25,0.04
random,que,1,1,1.0
que,en,1,38,0.02631578947368421
en,izone,1,54,0.018518518518518517
izone,se,1,2,0.5
se,llevaran,1,56,0.017857142857142856
llevaran,tantos,1,1,1.0
tantos,años,1,1,1.0
años,de,1,1,1.0
de,edad,1,108,0.009259259259259259
edad,algunas,1,1,1.0
algunas,miembros,1,2,0.5
miembros,pq,1,1,1.0
pq,yena,1,23,0.043478260869565216
yena,tiene,1,1,1.0
25,sakura,1,3,0.3333333333333333
sakura,creo,1,1,1.0
creo,26,1,15,0.06666666666666667
26,y,1,1,1.0
y,wonyo,1,56,0.017857142857142856
wonyo,apenas,1,1,1.0
apenas,cumplio,1,3,0.3333333333333333
cumplio,20,1,1,1.0
20,nooo,1,1,1.0
nooo,de,1,5,0.2
q,saku,1,164,0.006097560975609756
saku,ya,1,1,1.0
tiene,27,1,9,0.1111111111111111
27,siii,1,1,1.0
siii,jajjaja,1,36,0.027777777777777776
jajjaja,siiii,1,3,0.3333333333333333
siiii,de,1,9,0.1111111111111111
hecho,si,1,8,0.125
dio,miedo,1,3,0.3333333333333333
miedo,ahorita,1,4,0.25
casa,etooo,1,8,0.125
etooo,ya,1,1,1.0
estamos,aki,1,2,0.5
aki,q,1,3,0.3333333333333333
q,estudiosos,1,164,0.006097560975609756
estudiosos,solo,1,1,1.0
solo,esto,1,9,0.1111111111111111
esto,llevaba,1,2,0.5
llevaba,la,1,1,1.0
la,tarea,1,74,0.013513513513513514
de,economía,1,108,0.009259259259259259
economía,oye,1,1,1.0
oye,otra,1,8,0.125
otra,jaja,1,6,0.16666666666666666
jaja,oyeeee,1,5,0.2
oyeeee,te,1,1,1.0
te,estoy,1,40,0.025
estoy,marcando,1,10,0.1
marcando,ya,1,1,1.0
lo,usan,1,41,0.024390243902439025
usan,los,1,1,1.0
los,chabos,1,24,0.041666666666666664
chabos,eh,1,1,1.0
eh,eh,1,3,0.3333333333333333
eh,meper,1,3,0.3333333333333333
meper,tt,1,1,1.0
nada,más,1,13,0.07692307692307693
más,pienso,1,1,1.0
pienso,hacer,1,1,1.0
hacer,lo,1,5,0.2
de,este,1,108,0.009259259259259259
este,ejercicio,1,5,0.2
ejercicio,van,1,1,1.0
a,querer,1,81,0.012345679012345678
querer,nop,1,1,1.0
nop,porque,1,1,1.0
porque,qué,1,3,0.3333333333333333
qué,quieres,1,2,0.5
quieres,jajaja,1,3,0.3333333333333333
jajaja,pues,1,23,0.043478260869565216
pues,i,1,8,0.125
i,quieres,1,2,0.5
quieres,mañana,1,3,0.3333333333333333
mañana,le,1,18,0.05555555555555555
le,decimos,1,18,0.05555555555555555
decimos,oye,1,1,1.0
oye,master,1,8,0.125
master,pero,1,3,0.3333333333333333
pero,naaaa,1,71,0.014084507042253521
naaaa,ya,1,1,1.0
estamos,en,1,2,0.5
en,nuestra,1,54,0.018518518518518517
nuestra,casa,1,1,1.0
casa,ya,1,8,0.125
nada,meti,1,13,0.07692307692307693
meti,ciberseguridad,1,1,1.0
ciberseguridad,en,1,1,1.0
su,lugar,1,6,0.16666666666666666
lugar,pero,1,1,1.0
el,extendido,1,43,0.023255813953488372
extendido,este,1,1,1.0
este,viernes,1,5,0.2
viernes,hara,1,1,1.0
hara,un,1,1,1.0
de,5,1,108,0.009259259259259259
5,preguntas,1,1,1.0
preguntas,es,1,1,1.0
no,sé,1,152,0.006578947368421052
sé,qué,1,1,1.0
qué,poner,1,2,0.5
poner,esos,1,1,1.0
esos,4,1,2,0.5
4,porfa,1,2,0.5
porfa,a,1,1,1.0
a,nono,1,81,0.012345679012345678
nono,era,1,1,1.0
era,el,1,6,0.16666666666666666
el,6,1,43,0.023255813953488372
6,jejeje,1,1,1.0
jejeje,si,1,1,1.0
nose,jajaj,1,4,0.25
jajaj,siguiente,1,16,0.0625
siguiente,la,1,1,1.0
vdd,no,1,14,0.07142857142857142
se,ok,1,56,0.017857142857142856
ok,entiendo,1,6,0.16666666666666666
entiendo,oki,1,3,0.3333333333333333
oki,hoy,1,2,0.5
hoy,vamos,1,8,0.125
a,hacer,1,81,0.012345679012345678
de,bases,1,108,0.009259259259259259
bases,de,1,1,1.0
de,dstos,1,108,0.009259259259259259
dstos,creo,1,1,1.0
q,en,1,164,0.006097560975609756
en,ru,1,54,0.018518518518518517
ru,caso,1,1,1.0
caso,solo,1,2,0.5
solo,son,1,9,0.1111111111111111
son,3,1,9,0.1111111111111111
3,a,1,2,0.5
no,sobre,1,152,0.006578947368421052
sobre,el,1,2,0.5
el,problemario,1,43,0.023255813953488372
problemario,otra,1,1,1.0
otra,pregunta,1,6,0.16666666666666666
pregunta,jeje,1,1,1.0
jeje,esa,1,2,0.5
esa,ya,1,5,0.2
ya,las,1,96,0.010416666666666666
las,tengo,1,17,0.058823529411764705
tengo,jajaj,1,24,0.041666666666666664
jajaj,n9,1,16,0.0625
n9,le,1,1,1.0
entendi,tampoco,1,3,0.3333333333333333
tampoco,jaja,1,2,0.5
jaja,el,1,5,0.2
examen,vale,1,8,0.125
vale,1pto,1,12,0.08333333333333333
1pto,extra,1,1,1.0
extra,estos,1,1,1.0
estos,no,1,1,1.0
no,uff,1,152,0.006578947368421052
uff,q,1,1,1.0
q,hola,1,164,0.006097560975609756
hola,si,1,3,0.3333333333333333
si,estan,1,162,0.006172839506172839
estan,en,1,7,0.14285714285714285
mi,carpeta,1,27,0.037037037037037035
carpeta,vale,1,1,1.0
vale,gracias,1,12,0.08333333333333333
gracias,tengo,1,21,0.047619047619047616
tengo,flojera,1,24,0.041666666666666664
flojera,de,1,1,1.0
de,aki,1,108,0.009259259259259259
aki,la,1,3,0.3333333333333333
la,demostracion,1,74,0.013513513513513514
demostracion,no,1,1,1.0
la,hice,1,74,0.013513513513513514
hice,jeje,1,2,0.5
jeje,pero,1,2,0.5
pero,tenias,1,71,0.014084507042253521
tenias,q,1,1,1.0
q,demostrar,1,164,0.006097560975609756
demostrar,lo,1,1,1.0
q,esta,1,164,0.006097560975609756
esta,en,1,25,0.04
en,pluma,1,54,0.018518518518518517
pluma,con,1,1,1.0
con,base,1,10,0.1
base,en,1,2,0.5
lo,sabido,1,41,0.024390243902439025
sabido,q,1,1,1.0
de,lapiz,1,108,0.009259259259259259
lapiz,niii,1,1,1.0
niii,no,1,1,1.0
no,un,1,152,0.006578947368421052
un,momento,1,29,0.034482758620689655
momento,de,1,2,0.5
nada,me,1,13,0.07692307692307693
me,puso,1,81,0.012345679012345678
puso,eso,1,1,1.0
xd,pero,1,19,0.05263157894736842
tengo,una,1,24,0.041666666666666664
una,jajaj,1,16,0.0625
jajaj,ayudaaaaaa,1,16,0.0625
ayudaaaaaa,ni,1,1,1.0
ni,que,1,12,0.08333333333333333
que,fuera,1,38,0.02631578947368421
fuera,a,1,2,0.5
a,vender,1,81,0.012345679012345678
vender,perdon,1,1,1.0
perdon,es,1,4,0.25
q,las,1,164,0.006097560975609756
las,otras,1,17,0.058823529411764705
otras,no,1,1,1.0
no,les,1,152,0.006578947368421052
les,entendi,1,3,0.3333333333333333
entendi,tabn,1,3,0.3333333333333333
tabn,yo,1,3,0.3333333333333333
yo,igual,1,31,0.03225806451612903
igual,hare,1,4,0.25
hare,nomas,1,1,1.0
nomas,ese,1,11,0.09090909090909091
ese,bl,1,4,0.25
bl,ai,1,1,1.0
ai,jajajjajaja,1,6,0.16666666666666666
jajajjajaja,si,1,1,1.0
te,los,1,40,0.025
los,pasaron,1,24,0.041666666666666664
pasaron,jajajaj,1,1,1.0
seee,ósea,1,4,0.25
ósea,pero,1,1,1.0
me,perece,1,81,0.012345679012345678
perece,que,1,1,1.0
se,crea,1,56,0.017857142857142856
crea,dentro,1,1,1.0
dentro,de,1,1,1.0
los,códigos,1,24,0.041666666666666664
códigos,en,1,1,1.0
en,c,1,54,0.018518518518518517
c,sharp,1,1,1.0
sharp,dimeeeee,1,1,1.0
dimeeeee,ooo,1,1,1.0
ooo,hola,1,4,0.25
hola,es,1,3,0.3333333333333333
q,eso,1,164,0.006097560975609756
eso,de,1,25,0.04
de,memorias,1,108,0.009259259259259259
memorias,es,1,1,1.0
la,decada,1,74,0.013513513513513514
decada,pasada,1,1,1.0
pasada,creo,1,1,1.0
algo,de,1,10,0.1
de,diferencia,1,108,0.009259259259259259
diferencia,de,1,1,1.0
de,velocidad,1,108,0.009259259259259259
velocidad,o,1,1,1.0
algo,asi,1,10,0.1
o,sorry,1,22,0.045454545454545456
sorry,no,1,1,1.0
no,estaba,1,152,0.006578947368421052
estaba,en,1,6,0.16666666666666666
casa,jajaja,1,8,0.125
jajaja,neta,1,23,0.043478260869565216
neta,si,1,1,1.0
si,wey,1,162,0.006172839506172839
wey,ernesto,1,1,1.0
ernesto,con,1,1,1.0
con,sus,1,10,0.1
sus,frases,1,1,1.0
frases,de,1,1,1.0
de,señora,1,108,0.009259259259259259
señora,anda,1,1,1.0
claro,chica,1,10,0.1
chica,estas,1,2,0.5
estas,tomando,1,2,0.5
tomando,fotos,1,1,1.0
fotos,pero,1,3,0.3333333333333333
pero,pues,1,71,0.014084507042253521
pues,hay,1,8,0.125
hay,vamos,1,14,0.07142857142857142
vamos,te,1,3,0.3333333333333333
perdono,ah,1,2,0.5
ah,va,1,2,0.5
tu,terminas,1,16,0.0625
terminas,lo,1,1,1.0
ya,habia,1,96,0.010416666666666666
habia,dejado,1,7,0.14285714285714285
dejado,jajajaj,1,1,1.0
ya,llego,1,96,0.010416666666666666
llego,tu,1,3,0.3333333333333333
tu,pedido,1,16,0.0625
pedido,neni,1,1,1.0
neni,animo,1,6,0.16666666666666666
animo,pero,1,14,0.07142857142857142
pero,por,1,71,0.014084507042253521
por,tirarla,1,8,0.125
tirarla,se,1,1,1.0
le,dejo,1,18,0.05555555555555555
dejo,en,1,1,1.0
en,10,1,54,0.018518518518518517
10,ah,1,2,0.5
ah,ya,1,2,0.5
ya,donde,1,96,0.010416666666666666
donde,andas,1,8,0.125
andas,o,1,2,0.5
o,a,1,22,0.045454545454545456
a,rodrigo,1,81,0.012345679012345678
rodrigo,o,1,1,1.0
o,porque,1,22,0.045454545454545456
porque,ya,1,3,0.3333333333333333
