Term 1,Term 2,Frequency,Context Frequency,Conditional Probability
bien,temprano,1,234,0.004273504273504274
dlc,del,1,6,0.16666666666666666
del,Ghost,1,290,0.0034482758620689655
of,Tsushima,1,21,0.047619047619047616
Tsushima,pusieron,1,1,1.0
pusieron,uba,1,28,0.03571428571428571
uba,armadura,1,1,1.0
le,tomo,1,325,0.003076923076923077
tomo,fotos,1,10,0.1
fotos,pera,1,5,0.2
pera,que,1,2,0.5
el,online,1,1410,0.0007092198581560284
online,probandolo,1,6,0.16666666666666666
probandolo,xd,1,1,1.0
estas,de,1,26,0.038461538461538464
<,Simooooon,1,12342,8.102414519526819e-05
Simooooon,>,1,1,1.0
la,pechera,1,1314,0.00076103500761035
pechera,es,1,1,1.0
es,solo,1,569,0.0017574692442882249
tinte,de,1,2,0.5
armadura,que,1,14,0.07142857142857142
La,máscara,1,74,0.013513513513513514
máscara,y,1,2,0.5
el,casco,1,1410,0.0007092198581560284
casco,son,1,1,1.0
son,piezas,1,80,0.0125
piezas,nuevas,1,2,0.5
Ta,potente,1,9,0.1111111111111111
fnaf,security,1,29,0.034482758620689655
security,breach,1,2,0.5
breach,>,1,1,1.0
simon,esto,1,46,0.021739130434782608
esto,aun,1,48,0.020833333333333332
acaba,y,1,11,0.09090909090909091
y,sigue,1,1130,0.0008849557522123894
sigue,siendo,1,5,0.2
siendo,un,1,7,0.14285714285714285
un,pedote,1,692,0.001445086705202312
pedote,la,1,1,1.0
verdad,yo,1,37,0.02702702702702703
visto,gameplay,1,10,0.1
gameplay,pq,1,2,0.5
en,vr,1,928,0.0010775862068965517
vr,no,1,1,1.0
no,da,1,983,0.001017293997965412
miedo,los,1,48,0.020833333333333332
los,jumpscares,1,394,0.0025380710659898475
jumpscares,y,1,1,1.0
me,espere,1,1301,0.0007686395080707148
espere,a,1,2,0.5
que,town,1,2087,0.0004791566842357451
town,o,1,1,1.0
o,alguien,1,197,0.005076142131979695
que,tope,1,2087,0.0004791566842357451
tope,como,1,4,0.25
como,este,1,346,0.002890173410404624
este,bato,1,88,0.011363636363636364
<,subiera,1,12342,8.102414519526819e-05
subiera,un,1,3,0.3333333333333333
sabe,esto,1,23,0.043478260869565216
esto,va,1,48,0.020833333333333332
va,pa,1,210,0.004761904761904762
pa,largo,1,28,0.03571428571428571
largo,todavia,1,5,0.2
todavia,>,1,2,0.5
chile,para,1,11,0.09090909090909091
final,digno,1,28,0.03571428571428571
digno,es,1,2,0.5
es,con,1,569,0.0017574692442882249
la,UCN,1,1314,0.00076103500761035
UCN,ultimate,1,1,1.0
ultimate,custom,1,1,1.0
custom,night,1,2,0.5
night,pq,1,1,1.0
el,castigo,1,1410,0.0007092198581560284
castigo,de,1,1,1.0
afton,el,1,4,0.25
Aunque,hay,1,25,0.04
hay,fragmentos,1,103,0.009708737864077669
fragmentos,de,1,1,1.0
libros,que,1,4,0.25
van,con,1,46,0.021739130434782608
Simon,jajajajajaja,1,155,0.0064516129032258064
jajajajajaja,>,1,1,1.0
El,resumen,1,151,0.006622516556291391
resumen,del,1,1,1.0
del,fede,1,290,0.0034482758620689655
fede,esta,1,1,1.0
en,ciertas,1,928,0.0010775862068965517
ciertas,partes,1,1,1.0
partes,xd,1,7,0.14285714285714285
Simon,mejor,1,155,0.0064516129032258064
mejor,ya,1,115,0.008695652173913044
scott,cawthon,1,2,0.5
cawthon,regrese,1,1,1.0
los,proyectos,1,394,0.0025380710659898475
proyectos,y,1,2,0.5
ya,diga,1,649,0.0015408320493066256
diga,la,1,9,0.1111111111111111
historia,como,1,40,0.025
y,punto,1,1130,0.0008849557522123894
punto,final,1,22,0.045454545454545456
La,frase,1,74,0.013513513513513514
de,afton,1,1757,0.0005691519635742744
afton,en,1,4,0.25
6,que,1,41,0.024390243902439025
dice,I,1,42,0.023809523809523808
I,always,1,1,1.0
always,come,1,1,1.0
come,back,1,2,0.5
back,supongo,1,1,1.0
se,referira,1,738,0.0013550135501355014
referira,que,1,1,1.0
que,sera,1,2087,0.0004791566842357451
sera,asi,1,16,0.0625
ya,acaben,1,649,0.0015408320493066256
acaben,la,1,1,1.0
historia,para,1,40,0.025
para,futuras,1,375,0.0026666666666666666
futuras,referencias,1,1,1.0
referencias,nunca,1,2,0.5
nunca,xd,1,14,0.07142857142857142
Feliz,noche,1,15,0.06666666666666667
noche,buena,1,21,0.047619047619047616
buena,y,1,13,0.07692307692307693
y,navidad,1,1130,0.0008849557522123894
Igualmente,mi,1,3,0.3333333333333333
Bro,estaba,1,21,0.047619047619047616
estaba,haciendo,1,38,0.02631578947368421
un,repaso,1,692,0.001445086705202312
repaso,de,1,1,1.0
fnaf,y,1,29,0.034482758620689655
y,prácticamente,1,1130,0.0008849557522123894
prácticamente,entre,1,4,0.25
entre,2022,1,23,0.043478260869565216
2022,a,1,3,0.3333333333333333
a,2024,1,1574,0.0006353240152477764
2024,nos,1,1,1.0
nos,e,1,85,0.011764705882352941
e,ubicarlo,1,18,0.05555555555555555
ubicarlo,bien,1,1,1.0
bien,por,1,234,0.004273504273504274
por,culpa,1,301,0.0033222591362126247
culpa,de,1,2,0.5
<,transcurre,1,12342,8.102414519526819e-05
transcurre,el,1,1,1.0
<,Juegas,1,12342,8.102414519526819e-05
Juegas,el,1,1,1.0
fnaf,ar,1,29,0.034482758620689655
ar,>,1,1,1.0
para,cel,1,375,0.0026666666666666666
que,esperas,1,2087,0.0004791566842357451
esperas,xd,1,1,1.0
Nadamas,era,1,10,0.1
para,añadir,1,375,0.0026666666666666666
añadir,el,1,2,0.5
realm,pq,1,7,0.14285714285714285
noche,y,1,21,0.047619047619047616
<,Descansen,1,12342,8.102414519526819e-05
Descansen,owo,1,1,1.0
Luego,pasas,1,20,0.05
pasas,coordenadas,1,11,0.09090909090909091
coordenadas,>,1,2,0.5
También,del,1,40,0.025
7,llega,1,54,0.018518518518518517
mi,mamalona,1,556,0.0017985611510791368
<,MSI,1,12342,8.102414519526819e-05
GF66,11UC-411MX,1,2,0.5
11UC-411MX,>,1,1,1.0
si,fue,1,924,0.0010822510822510823
fue,laptop,1,78,0.01282051282051282
laptop,por,1,1,1.0
por,necesidad,1,301,0.0033222591362126247
de,espacio,1,1757,0.0005691519635742744
<,Estuvimos,1,12342,8.102414519526819e-05
Estuvimos,midiendo,1,1,1.0
midiendo,y,1,1,1.0
en,definitiva,1,928,0.0010775862068965517
definitiva,no,1,2,0.5
no,cabe,1,983,0.001017293997965412
cabe,la,1,3,0.3333333333333333
la,versión,1,1314,0.00076103500761035
versión,con,1,1,1.0
con,core,1,414,0.0024154589371980675
core,i5,1,1,1.0
i5,de,1,1,1.0
de,11va,1,1757,0.0005691519635742744
11va,y,1,1,1.0
una,3050,1,341,0.002932551319648094
enojar,a,1,6,0.16666666666666666
Ricardo,voy,1,21,0.047619047619047616
jugar,puro,1,161,0.006211180124223602
puro,emulador,1,6,0.16666666666666666
emulador,>,1,2,0.5
streams,mamalones,1,7,0.14285714285714285
mamalones,>,1,1,1.0
en,dejarlo,1,928,0.0010775862068965517
dejarlo,xd,1,3,0.3333333333333333
talvez,si,1,3,0.3333333333333333
talvez,no,1,3,0.3333333333333333
Amlo,se,1,2,0.5
morir,el,1,9,0.1111111111111111
el,14,1,1410,0.0007092198581560284
14,de,1,2,0.5
de,marzo,1,1757,0.0005691519635742744
<,Deplano,1,12342,8.102414519526819e-05
Deplano,no,1,1,1.0
se,al,1,738,0.0013550135501355014
Minecraft,en,1,11,0.09090909090909091
conecto,ya,1,4,0.25
ya,del,1,649,0.0015408320493066256
7,cuando,1,54,0.018518518518518517
llegue,mi,1,16,0.0625
ricardo,xd,1,28,0.03571428571428571
tengo,compu,1,171,0.005847953216374269
como,resta,1,346,0.002890173410404624
resta,de,1,2,0.5
9,dias,1,28,0.03571428571428571
dias,aprox,1,22,0.045454545454545456
abuela,jugamos,1,19,0.05263157894736842
jugamos,va,1,25,0.04
con,brian,1,414,0.0024154589371980675
brian,y,1,1,1.0
y,Daniel,1,1130,0.0008849557522123894
Daniel,>,1,2,0.5
Diles,diles,1,2,0.5
diles,>,1,2,0.5
llego,mi,1,19,0.05263157894736842
mi,reaglo,1,556,0.0017985611510791368
reaglo,de,1,1,1.0
mi,para,1,556,0.0017985611510791368
mi,de,1,556,0.0017985611510791368
de,navidad,1,1757,0.0005691519635742744
esas,anti,1,21,0.047619047619047616
anti,robo,1,2,0.5
robo,>,1,1,1.0
Cabe,mi,1,3,0.3333333333333333
viejita,muy,1,3,0.3333333333333333
La,recien,1,74,0.013513513513513514
recien,jubilada,1,2,0.5
jubilada,>,1,1,1.0
Igual,ta,1,18,0.05555555555555555
ta,bien,1,15,0.06666666666666667
si,cabe,1,924,0.0010822510822510823
cabe,el,1,3,0.3333333333333333
resnick,xd,1,2,0.5
<,Tienen,1,12342,8.102414519526819e-05
Tienen,un,1,1,1.0
mejor,es,1,115,0.008695652173913044
repusieron,un,1,2,0.5
un,llavero,1,692,0.001445086705202312
que,uso,1,2087,0.0004791566842357451
uso,desde,1,4,0.25
la,pedí,1,1314,0.00076103500761035
pedí,XD,1,1,1.0
la,rojita,1,1314,0.00076103500761035
rojita,que,1,1,1.0
que,usaba,1,2087,0.0004791566842357451
usaba,>,1,2,0.5
la,deje,1,1314,0.00076103500761035
deje,a,1,12,0.08333333333333333
la,ocupaba,1,1314,0.00076103500761035
ocupaba,para,1,2,0.5
para,su,1,375,0.0026666666666666666
no,ibamos,1,983,0.001017293997965412
El,llavero,1,151,0.006622516556291391
repusieron,>,1,2,0.5
<,Peeo,1,12342,8.102414519526819e-05
Peeo,me,1,1,1.0
buen,pq,1,41,0.024390243902439025
primaria,fingía,1,8,0.125
fingía,que,1,1,1.0
que,eran,1,2087,0.0004791566842357451
eran,llaves,1,7,0.14285714285714285
llegar,hoy,1,17,0.058823529411764705
hoy,mi,1,103,0.009708737864077669
mañana,pasa,1,138,0.007246376811594203
pasa,por,1,37,0.02702702702702703
ella,mi,1,37,0.02702702702702703
poder,será,1,20,0.05
será,mío,1,6,0.16666666666666666
Aaa,no,1,6,0.16666666666666666
mamá,trabaja,1,92,0.010869565217391304
trabaja,cerca,1,5,0.2
me,lleva,1,1301,0.0007686395080707148
pasa,mañana,1,37,0.02702702702702703
mañana,por,1,138,0.007246376811594203
Aaaaa,no,1,5,0.2
estoy,ocupado,1,129,0.007751937984496124
mañana,pase,1,138,0.007246376811594203
me,bañe,1,1301,0.0007686395080707148
bañe,xd,1,2,0.5
<,Preparame,1,12342,8.102414519526819e-05
Preparame,una,1,1,1.0
de,programas,1,1757,0.0005691519635742744
programas,que,1,3,0.3333333333333333
ocupan,en,1,4,0.25
escom,bro,1,12,0.08333333333333333
<,Jiji,1,12342,8.102414519526819e-05
Jiji,ya,1,1,1.0
me,regaño,1,1301,0.0007686395080707148
regaño,mi,1,2,0.5
por,andar,1,301,0.0033222591362126247
andar,desesperado,1,5,0.2
desesperado,xd,1,2,0.5
Que,nadie,1,182,0.005494505494505495
nadie,me,1,3,0.3333333333333333
a,quitar,1,1574,0.0006353240152477764
quitar,>,1,3,0.3333333333333333
Primero,primero,1,4,0.25
primero,lo,1,15,0.06666666666666667
vaya,ocupar,1,7,0.14285714285714285
ocupar,para,1,4,0.25
Obviamente,despues,1,4,0.25
un,antivirus,1,692,0.001445086705202312
Después,el,1,3,0.3333333333333333
llega,aaaa,1,14,0.07142857142857142
y,tienen,1,1130,0.0008849557522123894
tienen,horarios,1,22,0.045454545454545456
horarios,de,1,1,1.0
9,am,1,28,0.03571428571428571
am,a,1,3,0.3333333333333333
9,pm,1,28,0.03571428571428571
si,pq,1,924,0.0010822510822510823
abue,le,1,14,0.07142857142857142
le,da,1,325,0.003076923076923077
da,gusto,1,32,0.03125
gusto,cada,1,30,0.03333333333333333
cada,que,1,16,0.0625
vamos,xd,1,31,0.03225806451612903
Aaaaa,ando,1,5,0.2
y,escuche,1,1130,0.0008849557522123894
carro,estacionarse,1,24,0.041666666666666664
estacionarse,y,1,1,1.0
que,cerrar,1,2087,0.0004791566842357451
cerrar,la,1,2,0.5
la,puerta,1,1314,0.00076103500761035
puerta,o,1,1,1.0
o,cajuela,1,197,0.005076142131979695
cajuela,aaaaaa,1,1,1.0
A,falsa,1,230,0.004347826086956522
falsa,alarma,1,1,1.0
alarma,ya,1,2,0.5
ya,escuche,1,649,0.0015408320493066256
escuche,a,1,6,0.16666666666666666
niño,reirse,1,11,0.09090909090909091
reirse,>,1,1,1.0
buen,antivirus,1,41,0.024390243902439025
antivirus,que,1,3,0.3333333333333333
si,llega,1,924,0.0010822510822510823
llega,hoy,1,14,0.07142857142857142
hoy,ni,1,103,0.009708737864077669
soy,desesperado,1,36,0.027777777777777776
desesperado,me,1,2,0.5
querer,venir,1,9,0.1111111111111111
venir,>,1,3,0.3333333333333333
dormir,de,1,13,0.07692307692307693
nuevo,por,1,42,0.023809523809523808
Ptm,se,1,22,0.045454545454545456
olvidó,decirle,1,6,0.16666666666666666
tío,que,1,5,0.2
me,avisara,1,1301,0.0007686395080707148
avisara,jajaja,1,1,1.0
dormi,>,1,4,0.25
ando,emocionao,1,98,0.01020408163265306
emocionao,>,1,1,1.0
aun,hay,1,54,0.018518518518518517
Hoy,vamos,1,66,0.015151515151515152
nos,falta,1,85,0.011764705882352941
falta,bañarnos,1,29,0.034482758620689655
bañarnos,y,1,1,1.0
y,unas,1,1130,0.0008849557522123894
unas,fotos,1,29,0.034482758620689655
fotos,de,1,5,0.2
hago,un,1,45,0.022222222222222223
un,unboxing,1,692,0.001445086705202312
unboxing,improvisado,1,1,1.0
improvisado,>,1,1,1.0
que,decir,1,2087,0.0004791566842357451
Técnicamente,>,1,3,0.3333333333333333
Les,dije,1,2,0.5
la,abrieran,1,1314,0.00076103500761035
abrieran,>,1,1,1.0
que,vean,1,2087,0.0004791566842357451
vean,eso,1,3,0.3333333333333333
si,trae,1,924,0.0010822510822510823
trae,golpes,1,6,0.16666666666666666
golpes,o,1,1,1.0
primer,encendido,1,24,0.041666666666666664
encendido,es,1,1,1.0
Espero,una,1,10,0.1
una,felicitación,1,341,0.002932551319648094
felicitación,por,1,1,1.0
por,mucho,1,301,0.0033222591362126247
mucho,autocontrol,1,70,0.014285714285714285
autocontrol,jajaja,1,1,1.0
un,regaño,1,692,0.001445086705202312
regaño,xd,1,2,0.5
Habemus,mamastrosa,1,2,0.5
Los,videos,1,20,0.05
videos,son,1,10,0.1
son,exclusivos,1,80,0.0125
exclusivos,para,1,1,1.0
para,ti,1,375,0.0026666666666666666
ti,xd,1,18,0.05555555555555555
Sale,con,1,16,0.0625
no,cuando,1,983,0.001017293997965412
me,peleé,1,1301,0.0007686395080707148
peleé,con,1,1,1.0
con,extraños,1,414,0.0024154589371980675
extraños,que,1,1,1.0
que,hablan,1,2087,0.0004791566842357451
hablan,otro,1,1,1.0
otro,idioma,1,67,0.014925373134328358
idioma,como,1,1,1.0
me,defiendo,1,1301,0.0007686395080707148
defiendo,sin,1,1,1.0
sin,usar,1,47,0.02127659574468085
el,alt,1,1410,0.0007092198581560284
alt,XD,1,2,0.5
el,Malwarebytes,1,1410,0.0007092198581560284
Malwarebytes,>,1,1,1.0
estoy,poniendo,1,129,0.007751937984496124
poniendo,el,1,1,1.0
infinite,>,1,2,0.5
hacer,canon,1,130,0.007692307692307693
un,deja,1,692,0.001445086705202312
deja,bu,1,42,0.023809523809523808
bu,>,1,1,1.0
Ya,habia,1,515,0.001941747572815534
habia,soñado,1,27,0.037037037037037035
soñado,con,1,2,0.5
sala,en,1,7,0.14285714285714285
en,familia,1,928,0.0010775862068965517
familia,viendo,1,5,0.2
viendo,cobra,1,27,0.037037037037037035
cobra,kai,1,1,1.0
kai,>,1,1,1.0
morir,todos,1,9,0.1111111111111111
<,Pensé,1,12342,8.102414519526819e-05
Pensé,que,1,1,1.0
seria,navidad,1,10,0.1
navidad,o,1,8,0.125
una,fecha,1,341,0.002932551319648094
fecha,x,1,7,0.14285714285714285
x,en,1,4,0.25
en,diciembre,1,928,0.0010775862068965517
diciembre,jamas,1,4,0.25
jamas,en,1,2,0.5
nuevo,en,1,42,0.023809523809523808
Ps,mi,1,40,0.025
pasa,asi,1,37,0.02702702702702703
el,buen,1,1410,0.0007092198581560284
buen,camino,1,41,0.024390243902439025
año,bro,1,34,0.029411764705882353
hice,canon,1,61,0.01639344262295082
Mi,tia,1,38,0.02631578947368421
me,estaba,1,1301,0.0007686395080707148
estaba,enseñando,1,38,0.02631578947368421
enseñando,a,1,1,1.0
tomar,responsablemente,1,8,0.125
responsablemente,>,1,1,1.0
Me,enseño,1,208,0.004807692307692308
enseño,con,1,7,0.14285714285714285
el,mezcal,1,1410,0.0007092198581560284
mezcal,>,1,1,1.0
de,olerlo,1,1757,0.0005691519635742744
olerlo,un,1,1,1.0
un,traguito,1,692,0.001445086705202312
traguito,y,1,1,1.0
y,chupe,1,1130,0.0008849557522123894
chupe,una,1,1,1.0
naranja,con,1,4,0.25
con,chilito,1,414,0.0024154589371980675
chilito,>,1,1,1.0
Y,usted,1,876,0.001141552511415525
usted,que,1,5,0.2
Lo,mero,1,89,0.011235955056179775
mero,rico,1,5,0.2
rico,xd,1,5,0.2
a,quitarme,1,1574,0.0006353240152477764
quitarme,lo,1,2,0.5
halo,xd,1,24,0.041666666666666664
El,recalentado,1,151,0.006622516556291391
recalentado,es,1,1,1.0
es,eterno,1,569,0.0017574692442882249
rato,quieres,1,72,0.013888888888888888
<,Minecraft,1,12342,8.102414519526819e-05
<,phasmo,1,12342,8.102414519526819e-05
phasmo,Xd,1,15,0.06666666666666667
si,siga,1,924,0.0010822510822510823
siga,bastante,1,3,0.3333333333333333
bastante,inestable,1,5,0.2
inestable,>,1,1,1.0
Mira,estos,1,62,0.016129032258064516
estos,graficos,1,6,0.16666666666666666
graficos,uffff,1,2,0.5
va,dejame,1,210,0.004761904761904762
dejame,instalarlo,1,3,0.3333333333333333
instalarlo,y,1,4,0.25
aviso,xd,1,15,0.06666666666666667
amo,3050,1,4,0.25
se,completa,1,738,0.0013550135501355014
completa,la,1,5,0.2
la,descarga,1,1314,0.00076103500761035
descarga,pq,1,2,0.5
inter,en,1,6,0.16666666666666666
abue,es,1,14,0.07142857142857142
algo,lento,1,108,0.009259259259259259
lento,xd,1,7,0.14285714285714285
Es,hermoso,1,179,0.00558659217877095
hermoso,aaaaa,1,14,0.07142857142857142
<,Corre,1,12342,8.102414519526819e-05
Corre,bien,1,1,1.0
bien,fluido,1,234,0.004273504273504274
fluido,aaaaaa,1,6,0.16666666666666666
sol,en,1,3,0.3333333333333333
asi,corre,1,108,0.009259259259259259
corre,el,1,2,0.5
genshin,como,1,26,0.038461538461538464
como,correra,1,346,0.002890173410404624
correra,el,1,1,1.0
el,porno,1,1410,0.0007092198581560284
porno,>,1,1,1.0
año,manejando,1,34,0.029411764705882353
manejando,>,1,4,0.25
Mira,acaricio,1,62,0.016129032258064516
acaricio,a,1,1,1.0
un,zorro,1,692,0.001445086705202312
zorro,>,1,1,1.0
me,encule,1,1301,0.0007686395080707148
encule,>,1,1,1.0
regreso,la,1,16,0.0625
la,ex,1,1314,0.00076103500761035
ex,XD,1,3,0.3333333333333333
Hola,miamor,1,2,0.5
miamor,>,1,1,1.0
la,redención,1,1314,0.00076103500761035
redención,de,1,1,1.0
de,343,1,1757,0.0005691519635742744
343,industries,1,1,1.0
industries,>,1,1,1.0
también,tengo,1,63,0.015873015873015872
<,Eo,1,12342,8.102414519526819e-05
Eo,womic,1,1,1.0
womic,no,1,3,0.3333333333333333
lo,reconoce,1,725,0.001379310344827586
reconoce,como,1,1,1.0
como,micro,1,346,0.002890173410404624
Ya,decia,1,515,0.001941747572815534
que,algo,1,2087,0.0004791566842357451
algo,me,1,108,0.009259259259259259
faltaba,>,1,4,0.25
es,hermoso,1,569,0.0017574692442882249
mundo,abierto,1,27,0.037037037037037035
abierto,>,1,4,0.25
Madres,lo,1,2,0.5
lo,torturo,1,725,0.001379310344827586
torturo,un,1,1,1.0
un,elite,1,692,0.001445086705202312
elite,>,1,1,1.0
Madres,>,1,2,0.5
Esto,va,1,11,0.09090909090909091
en,serio,1,928,0.0010775862068965517
te,apetece,1,379,0.002638522427440633
Va,dejame,1,72,0.013888888888888888
dejame,ponerlo,1,3,0.3333333333333333
instalar,que,1,3,0.3333333333333333
que,s,1,2087,0.0004791566842357451
s,eme,1,3,0.3333333333333333
eme,olvido,1,1,1.0
olvido,ese,1,3,0.3333333333333333
corto,conseguir,1,6,0.16666666666666666
conseguir,las,1,11,0.09090909090909091
mejoras,>,1,2,0.5
Los,spartan,1,20,0.05
spartan,deberian,1,3,0.3333333333333333
deberian,de,1,1,1.0
ser,eternos,1,70,0.014285714285714285
eternos,>,1,1,1.0
ese,verdad,1,131,0.007633587786259542
<,Dinde,1,12342,8.102414519526819e-05
Dinde,pongo,1,1,1.0
pongo,ese,1,28,0.03571428571428571
se,tiene,1,738,0.0013550135501355014
ver,pq,1,174,0.005747126436781609
pase,algo,1,43,0.023255813953488372
comando,es,1,4,0.25
es,universal,1,569,0.0017574692442882249
universal,o,1,1,1.0
pq,cuando,1,193,0.0051813471502590676
cuando,jugué,1,133,0.007518796992481203
jugué,el,1,1,1.0
el,Batman,1,1410,0.0007092198581560284
Batman,Arkham,1,1,1.0
Arkham,city,1,1,1.0
city,y,1,2,0.5
y,arkham,1,1130,0.0008849557522123894
asylum,estaban,1,2,0.5
estaban,en,1,7,0.14285714285714285
en,español,1,928,0.0010775862068965517
español,perp,1,1,1.0
perp,el,1,2,0.5
audio,en,1,4,0.25
en,inglés,1,928,0.0010775862068965517
los,panas,1,394,0.0025380710659898475
panas,listos,1,1,1.0
listos,para,1,1,1.0
para,darle,1,375,0.0026666666666666666
darle,en,1,6,0.16666666666666666
los,desterrados,1,394,0.0025380710659898475
desterrados,>,1,1,1.0
hora,quieres,1,57,0.017543859649122806
Pinche,arroz,1,29,0.034482758620689655
arroz,me,1,2,0.5
<,Rojo,1,12342,8.102414519526819e-05
Rojo,>,1,1,1.0
su,punto,1,141,0.0070921985815602835
Pq,siempre,1,175,0.005714285714285714
quedaba,bien,1,4,0.25
bien,aguado,1,234,0.004273504273504274
aguado,>,1,1,1.0
O,quemado,1,92,0.010869565217391304
quemado,XD,1,1,1.0
Con,uas,1,35,0.02857142857142857
uas,ricas,1,1,1.0
ricas,pechugas,1,1,1.0
pechugas,empanizada,1,1,1.0
empanizada,>,1,1,1.0
puse,zanahoria,1,41,0.024390243902439025
zanahoria,ni,1,1,1.0
ni,chicharos,1,79,0.012658227848101266
chicharos,pq,1,1,1.0
hermano,no,1,34,0.029411764705882353
gustan,>,1,5,0.2
hacer,su,1,130,0.007692307692307693
su,santa,1,141,0.0070921985815602835
santa,voluntad,1,3,0.3333333333333333
voluntad,>,1,2,0.5
Te,doy,1,75,0.013333333333333334
doy,clases,1,10,0.1
clases,de,1,17,0.058823529411764705
comida,xd,1,11,0.09090909090909091
<,Cocina,1,12342,8.102414519526819e-05
Cocina,>,1,1,1.0
lo,digo,1,725,0.001379310344827586
pq,les,1,193,0.0051813471502590676
de,presumir,1,1757,0.0005691519635742744
presumir,a,1,2,0.5
compas,que,1,7,0.14285714285714285
quedo,el,1,50,0.02
el,arroz,1,1410,0.0007092198581560284
arroz,>,1,2,0.5
de,clases,1,1757,0.0005691519635742744
xd,y,1,635,0.0015748031496062992
a,pues,1,1574,0.0006353240152477764
pues,va,1,89,0.011235955056179775
eso,pq,1,188,0.005319148936170213
voy,andar,1,245,0.004081632653061225
andar,cocinando,1,5,0.2
cocinando,apartir,1,1,1.0
hoy,hasta,1,103,0.009708737864077669
hasta,noviembre,1,110,0.00909090909090909
noviembre,pq,1,3,0.3333333333333333
el,predio,1,1410,0.0007092198581560284
predio,>,1,2,0.5
hambre,y,1,13,0.07692307692307693
y,esto,1,1130,0.0008849557522123894
esto,no,1,48,0.020833333333333332
no,avanzaaaa,1,983,0.001017293997965412
avanzaaaa,>,1,1,1.0
Estoy,jugando,1,36,0.027777777777777776
dieron,esa,1,35,0.02857142857142857
esa,receta,1,68,0.014705882352941176
receta,luego,1,2,0.5
hago,XD,1,45,0.022222222222222223
<,Hijole,1,12342,8.102414519526819e-05
Hijole,bro,1,1,1.0
Apenas,salí,1,19,0.05263157894736842
salí,de,1,1,1.0
fila,para,1,4,0.25
para,entrar,1,375,0.0026666666666666666
otra,mas,1,68,0.014705882352941176
mas,perra,1,197,0.005076142131979695
perra,larga,1,2,0.5
larga,>,1,2,0.5
Estoy,apunto,1,36,0.027777777777777776
de,cometer,1,1757,0.0005691519635742744
cometer,un,1,2,0.5
un,crimeen,1,692,0.001445086705202312
crimeen,de,1,1,1.0
<,Mmmta,1,12342,8.102414519526819e-05
Mmmta,estan,1,1,1.0
estan,haciendo,1,29,0.034482758620689655
estan,avanzando,1,29,0.034482758620689655
avanzando,rápido,1,2,0.5
<,Disminuimos,1,12342,8.102414519526819e-05
Disminuimos,la,1,1,1.0
la,violencia,1,1314,0.00076103500761035
violencia,>,1,1,1.0
el,relajo,1,1410,0.0007092198581560284
relajo,>,1,2,0.5
Casi,cagado,1,8,0.125
<,Muriendome,1,12342,8.102414519526819e-05
Muriendome,de,1,1,1.0
Esto,swe,1,11,0.09090909090909091
swe,pone,1,1,1.0
pone,cada,1,8,0.125
cada,vez,1,16,0.0625
Aaaa,pe,1,10,0.1
pe,no,1,1,1.0
enviaron,los,1,3,0.3333333333333333
los,vídeos,1,394,0.0025380710659898475
vídeos,>,1,2,0.5
Este,hace,1,14,0.07142857142857142
hace,canonico,1,41,0.024390243902439025
canonico,el,1,1,1.0
halo,5,1,24,0.041666666666666664
vez,se,1,76,0.013157894736842105
pone,mas,1,8,0.125
prendo,pero,1,64,0.015625
da,hueva,1,32,0.03125
hueva,y,1,11,0.09090909090909091
una,infeccion,1,341,0.002932551319648094
infeccion,estomacal,1,1,1.0
estomacal,no,1,1,1.0
siento,tan,1,51,0.0196078431372549
tan,tan,1,37,0.02702702702702703
algo,mal,1,108,0.009259259259259259
estoy,tan,1,129,0.007751937984496124
tan,piedra,1,37,0.02702702702702703
primer,calavera,1,24,0.041666666666666664
calavera,encontrada,1,1,1.0
encontrada,>,1,1,1.0
es,craig,1,569,0.0017574692442882249
craig,>,1,1,1.0
Va,dar,1,72,0.013888888888888888
un,concierto,1,692,0.001445086705202312
concierto,mamlon,1,1,1.0
mamlon,>,1,1,1.0
lo,perdi,1,725,0.001379310344827586
perdi,xd,1,2,0.5
Looool,que,1,2,0.5
que,perturbador,1,2087,0.0004791566842357451
perturbador,>,1,1,1.0
Simon,en,1,155,0.0064516129032258064
casi,acabo,1,30,0.03333333333333333
Nomas,mi,1,9,0.1111111111111111
mi,papilla,1,556,0.0017985611510791368
papilla,y,1,1,1.0
No,sabe,1,362,0.0027624309392265192
sabe,chida,1,23,0.043478260869565216
Las,únicas,1,9,0.1111111111111111
únicas,buenas,1,1,1.0
buenas,son,1,7,0.14285714285714285
son,la,1,80,0.0125
de,manzana,1,1757,0.0005691519635742744
manzana,>,1,3,0.3333333333333333
<,pera,1,12342,8.102414519526819e-05
pera,y,1,2,0.5
y,mango,1,1130,0.0008849557522123894
mango,>,1,1,1.0
Deja,escombro,1,32,0.03125
escombro,la,1,1,1.0
la,mesa,1,1314,0.00076103500761035
mesa,y,1,3,0.3333333333333333
la,como,1,1314,0.00076103500761035
como,mientras,1,346,0.002890173410404624
mientras,jugamos,1,12,0.08333333333333333
Vavava,ya,1,75,0.013333333333333334
Oye,una,1,65,0.015384615384615385
Los,ingresos,1,20,0.05
ingresos,pasivos,1,2,0.5
pasivos,>,1,1,1.0
<,Cuentan,1,12342,8.102414519526819e-05
Cuentan,solamente,1,1,1.0
solamente,con,1,2,0.5
